Academic Year,Code,Degree,DegreeID,UniversityID,AcademicLevelId,AmbitId
2024-2025,2502242,Ingeniería de la Energía,812abc4ea986c9a995271378f542c94c,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502243,Ingeniería de los Recursos Mineros y Energéticos,26d4e93daf990533d937e284fe62b8ef,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502244,Ingeniería de Tecnologías de Telecomunicación,08e615bb59a931dd5c19cb3ef1e917d7,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502245,Ingeniería Eléctrica,5384518f572b772f1308d956986d253d,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502246,Ingeniería en Electrónica Industrial y Automática,2eb3d91548e7d3d27bdf6069bc48826e,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502247,Ingeniería en Organización Industrial,70486093d4ef988628284c5dba24e5b9,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502248,Ingeniería en Química Industrial,f8566f91b22f6352ab3b1fae8ab0f75e,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502249,Ingeniería en Tecnologías Industriales,539526d3c0111ff0fd27fd4925395385,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502250,Ingeniería Forestal,50719350247dcc9a5e086768047c5c1b,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501126,Ingeniería Informática,e76bed35e55098995f116d7188ae41e6,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502251,Ingeniería Mecánica,e2e6b6fe4e06d38168f4721b39d48a5b,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504532,Inteligencia Artificial,68e3357aaf3c45c0937f41bdd9a3e9e1,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2500771,Lenguas Extranjeras,b59c3aed1b6df2fc9e64454798495493,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2500467,Publicidad y Relaciones Públicas,708db581fca5d9ec29711375031494c5,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501087,Química,e39fa9cc92b0556580be8b2b0f759faa,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2504314,Relaciones Internacionales,6088c6e7e76fea59c00a97579aba28e3,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501123,Relaciones Laborales y Recursos Humanos,bf3ff3b90236754587f552dc91c0312e,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501124,Trabajo Social,b5eebf1b32407ed3529dad2f9cb031d3,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2500888,Traducción e Interpretación,976a064408c636ebf6e3300a3f46b621,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2501125,Turismo,e18a0c2d71deb09c60ef4996b3550549,15d26bf729b84e22210b99d94c66cd90,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4313699,Abogacía y Procura,f77352067813ea2292f692b5f8543e26,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310351,Acuicultura,94f92436b3130cb6434a993d747c290b,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4314012,Administración Integrada de Empresas y Responsabilidad Social Corporativa,4558595930d905e6a2c01af4d2afcdd1,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4317354,Arqueología y Ciencias de la Antigüedad,de964b12a0a391963afb26679dce860d,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4316672,"Biodiversidad Terrestre: Caracterización, Conservación y Gestión",1bf14042e21667b539d4bdc693713572,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,3500262,Biofabricación,5212fa4e29ed31ba55ae7a1e0480f334,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312997,Biología Marina,63f2427827c3893455c91512db96cfdf,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312439,Biotecnología Avanzada,98a6805e46f19e6d93ae4811ebd41290,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316520,Ciberseguridad,c1a3f78c74c1cd22328562c082795c02,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500201,"Ciencia del Ejercicio, Preparación Física y Readaptación Deportiva",d5ea7d0bdd642ca5d3140e94a78ce53b,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4315071,Ciencia y Tecnología Agroalimentaria y Ambiental,dd3513253ed05d33d0688d9dd456c238,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312601,Ciencia y Tecnología de Conservación de Productos de la Pesca,8e5a76d26ad7d4d3405213f277059ab5,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4318542,Ciencia y Tecnologías de Información Cuántica,ed3f4f3c15c4d869745122ea907d70c2,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4310382,Comercio Internacional,a79767b071f431907ef959b3e1ebcafc,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316521,Comunicación en Medios Sociales y Creación de Contenidos Digitales,d687e4740fb867f54de88134b9c598c0,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500686,Creación Artística Contemporánea,968a567174923ac8e17e01f409f6c0a3,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4317739,Desafíos de las Ciudades,30465b5c7efd3cbbfc50ece503672b8c,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311035,Dificultades de Aprendizaje y Procesos Cognitivos,489916f8e264f2adcb11cc90016750cf,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4312604,Dirección de Arte en Publicidad,4909754884bdbb8575a5bd6ec4589cbb,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4313079,Dirección de Pymes,51a1c69e1b9f6aabc2c36bbf598ab28a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4317228,Dirección e Innovación de la Cadena de Suministro,55a61988f841cc6aa82ab6d5cbc0c0f4,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310625,Dirección Integrada de Proyectos,d8328db616e124a7e7746ac169a7de75,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314011,Dirección Pública y Liderazgo Institucional,13ca631399f0156e2d546f1bb8087497,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316941,Dirección TIC para la Defensa,74e0a9ad2d2f351df5554516dbcc1f5d,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4313117,Dirección y Planificación del Turismo Interior y de Salud,b8769c6ed93a95461a5049a5e8d0eb01,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4315758,Diseño y Dirección Creativa en Moda,b8d1c3cb50e3afe15213d8e2efe5cb9a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,3500268,Economía Circular,0ba4d9a103ab69c5c726400a208dd2d6,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316577,Economía,6a9fb3bd54e687318a71abaec604dbd7,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4318133,Ejercicio Terapéutico en Fisioterapia,acd4898c2e06ac03bfe17d71b601080d,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4310390,Energía y Sostenibilidad,de96684a62742e6076aa26a43ad08d5e,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500286,Enseñanza de Español como Lengua Extranjera o Segunda Lengua,aadd41e20ea0945c9d857a06bd500831,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314355,Estudios Ingleses Avanzados y sus Aplicaciones,c7d93f16f7b3952c017c41292858f759,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4318456,Fabricación Aditiva,94416969da6c2dbed5eaf27c3b7fbac6,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310392,Finanzas,9555267199f7ced72cfde7985d82cf78,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316711,Genómica y Genética,b2d41f3fabd7c2c54ba26904bf18a3c1,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4312994,Gestión Empresarial del Deporte,b54ac0f2fdb59494cd1cd579f9b32519,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4318459,Gestión Sostenible del Agua,ecb35914aff335623f98358ab14eda3a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4312031,Gestión y Dirección Laboral,02f4c6b0b0b41bdb60657a6095743bf7,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4318384,Ingeniería Aeronáutica,3621ebe89e750d18cc0d5edc73d29f2a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318116,Ingeniería Biomédica,47f3aa50c14b86556f12fea6d9ccd71a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314030,Ingeniería de la Automoción,7455d4b0de29b6e6cb29860f5b6c9ab0,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314879,Ingeniería de Minas,aaae929ae337ef8d8421e194dc8b5883,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314896,Ingeniería de Telecomunicación,b30a532339c1f2194fe4790f10211240,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314537,Ingeniería Industrial,fd0d146bae4ad7b5392c0af05e491a1d,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4313179,Ingeniería Informática,e76bed35e55098995f116d7188ae41e6,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4317738,Inteligencia Artificial,68e3357aaf3c45c0937f41bdd9a3e9e1,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500258,Internet de las Cosas - IoT,b7266aaf62ffc0903eec975f87dd1fec,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310397,Intervención Multidisciplinar en la Diversidad en Contextos Educativos,c8db9761339cd295ac6d8ff049ab9aa7,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4316441,Investigación e Innovación en Didácticas Específicas para Educación Infantil y Primaria,b8e474335f74486933eb937e53639bf1,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4315288,"Investigación en Actividad Física, Deporte y Salud",4b991a444f158f7e21aea174782b1fea,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314854,Investigación Química y Química Industrial,3a208979571cfd98c68424aec0f04b4a,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4314271,Lingüística Aplicada,cd1ad3645026cffc8651c60cbde4f8a2,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,3500721,"Literatura Dramática, Música y Artes Escénicas",9876d24d4f65f0cd8ebdda8f1929b81f,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310602,Menores en Situación de Desprotección y Conflicto Social,a0c3637d995dd42ded321051f20faaec,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314422,Matemática Industrial,5ad8afb2db0b392aa3171159350724e6,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4313049,Mecatrónica,c1c766a6b2768859d15cfdc8780bae2e,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4312440,Necesidades Específicas de Apoyo Educativo,be0fdbb4dc48c15e5d20f8499adce423,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310850,Neurociencia,033845569f0a52fda2d51775a50b6d69,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4311048,Nutrición,b344bbab6c95dd18351e60b6e0df1c09,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4315102,Oceanografía,5ced37a6f49e49aa38de14d0c7c87e82,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4310398,Prevención de Riesgos Laborales,8b5fb8fe0a7ed79ca47dfdfeba88bb00,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311037,"Profesorado en Educación Secundaria Obligatoria, Bachillerato, Formación Profesional y Enseñanzas de Idiomas",ed13d616b471ddda20b78d192167424c,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314273,Química Teórica y Modelización Computacional,ec7b7db12121272196e7399eaa3c0453,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,3500694,Realidad Extendida,90a4de6d15431323875fa61d062b01ab,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4317743,Sistemas Aéreos no Tripulados,f2bdd3ebf34e07a269b2900c4fbc9c4c,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4316961,Técnicas Estadísticas,5e91f427d761517a4ab6123db43ab47e,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4312437,Traducción Multimedia,541fe6dd285f117d17834576b0a54902,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4314063,Traducción para la Comunicación Internacional,e504b31ba5e39b65c2528c88717549db,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4315075,"Valoración, Gestión y Protección del Patrimonio Cultural",eeb737c3b256a4b64556faf8268758e7,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4316989,Visión por Computador,c125832d3fc91a93fe6d33f292ef9bfc,15d26bf729b84e22210b99d94c66cd90,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503990,Administración y Dirección de Empresas,dfd8634bd63699bba731b343411e9865,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2504342,Arquitectura Técnica y Edificación,c38a8198676af8d3f3aa7cb3681d3b4c,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2500230,Biología,ded9af3c3b2fd1bb5b1ac49a9e152cb9,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2500231,Biología Sanitaria,d214f0644793fb4aeb2e9651af84d714,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2504437,Ciencias Ambientales,c56a44ff089a9b473d109dea89a77b0e,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2502090,Ciencias de la Actividad Física y del Deporte,000b10a4b4e7a21ef5946596732f2dc7,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502093,Comunicación Audiovisual,5896bc80f5cba5650400787b4dbf8821,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2503334,Criminalística: Ciencias y Tecnologías Forenses,e39dfe6f41fb84a4d20cec7ef19a9e09,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2500034,Derecho,121a2da1742f60945dbcb467a47e5a31,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2503988,Economía,bd75147e0223a6d2bda518d7b3d85775,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2503992,Economía y Negocios Internacionales,2c5aa09e85eaf16b15fe703043a03013,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2502094,Educación Social,34a8fc6063914718a57ea48518abeffb,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2500232,Enfermería,7bf0b7e24294127f6151e0ef767ea47e,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2500226,Estudios Hispánicos,99596ac5a3c89bdf540091d9c31df122,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2500007,Estudios Ingleses,7b15c6421b93a21ccadd5c18e9124a17,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2504449,Farmacia,66b293c72e7ec7a54aa6a56fe2cf1e9e,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2503993,Finanzas,73abacd2c6cc21290d6808f802fb8bef,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2504094,Física e Instrumentación Espacial,aee7e861fd7de58bfdb788398af53c7e,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2500233,Fisioterapia,a6b743ca6d77650108e67cd12b6fa3ea,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,2502726,Fundamentos de Arquitectura y Urbanismo,a5a0ddadb17a2b6d195c2f4983f5e645,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2500227,Historia,3d781e86646ff1dc2be3d22c6c80b530,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2500228,Humanidades,d88c1705cebc1e7546c1c656b8bcf69a,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2503893,Ingeniería de Computadores,10ff0e4b5613f0336cfaf0552e62d8a7,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502381,Ingeniería Electrónica de Comunicaciones,7e63f91857a109b9151dac054e3ef614,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502382,Ingeniería en Electrónica y Automática Industrial,41b26cf52bfcaf9f6efbe49f032ed0b3,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503894,Ingeniería en Sistemas de Información,9c61d9c3a54bdc5f7f2618b6e077dd2b,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502383,Ingeniería en Sistemas de Telecomunicación,b64276c6a10f721ab1d6581a3db08a90,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503193,Ingeniería en Tecnologías de Telecomunicación,6c631c4140bc29dd56f0de934aa1f8f2,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503933,Ingeniería en Tecnologías Industriales,5c340e065a1d4f9823d940dfbf9dd665,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503892,Ingeniería Informática,71219f15163cf044d99a68149ba362e1,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502386,Ingeniería Telemática,c84b3c0c8fa78646daa9ccc221396147,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2500229,Lenguas Modernas y Traducción,4d25da08453936d3d418d995bdda8193,330a9bcca27a6c6e467081bfdc1e65cd,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
