Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
5600773;"Programa de Doctorado en Derecho Administrativo Iberoamericano por la Universidad de A Coruña; Universidad de Guanajuato; Universidad de Montevideo; Universidad de Piura; Universidad Escuela Libre de Derecho; Universidad Hispanoamericana; Universidad Monteávila; Universidad Nacional del Litoral; Universidad Nacional del Nordeste; Universidad Santo Tomás de Tunja y Universidad Veracruzana";(Conjunto Internacional);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600772;Programa de Doctorado en Derecho por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601046;Programa de Doctorado en Desarrollo Psicológico, Aprendizaje y Salud por la Universidad de A Coruña y la Universidad de Santiago de Compostela;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600775;Programa de Doctorado en Energía y Propulsión Marina por la Universidad de A Coruña y la Universidad de Salamanca;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600884;"Programa de Doctorado en Equidad e Innovación en Educación por la Universidad de A Coruña; la Universidad de Cantabria; la Universidad de Oviedo; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600813;"Programa de Doctorado en Estadística e Investigación Operativa por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600811;"Programa de Doctorado en Estudios Ingleses Avanzados: Lingüística, Literatura y Cultura por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600874;Programa de Doctorado en Estudios Lingüísticos por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600870;Programa de Doctorado en Estudios Literarios por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600883;Programa de Doctorado en Física Aplicada por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
