"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"2502341","Graduado o Graduada en Ingeniería Agroalimentaria y del Medio Rural por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502134","Graduado o Graduada en Ingeniería Electrónica Industrial y Automática por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502135","Graduado o Graduada en Ingeniería Informática por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502136","Graduado o Graduada en Ingeniería Telemática por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500332","Graduado o Graduada en Lengua y Literatura Catalanas por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","Filología, estudios clásicos, traducción y lingüística","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500333","Graduado o Graduada en Lengua y Literatura Españolas por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Artes y Humanidades","Filología, estudios clásicos, traducción y lingüística","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500777","Graduado o Graduada en Matemáticas por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ingeniería y Arquitectura","Matemáticas y estadística","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2503367","Graduado o Graduada en Medicina por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2504028","Graduado o Graduada en Nutrición Humana y Dietética por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.",""
"2503521","Graduado o Graduada en Odontología por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ciencias de la Salud","Medicina y Odontología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500338","Graduado o Graduada en Pedagogía por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ciencias Sociales y Jurídicas","Ciencias de la educación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2500512","Graduado o Graduada en Periodismo por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
