"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"2501177","Graduado o Graduada en Ingeniería Telemática por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"1500103","Graduado o Graduada en Tecnología y Operaciones Militares Aeroespaciales por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 822/2021 (2)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.",""
"2503650","Graduado o Graduada en Turismo por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 822/2021 (2)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502064","Graduado o Graduada en Turismo por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"4312751","Máster Universitario en Administración y Dirección de Empresas (MBA) por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4312105","Máster Universitario en Administración y Dirección de Entidades de Economía Social","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.",""
"3002797","Máster Universitario en Administración y Dirección de Entidades de Economía Social","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","Ciencias Sociales y Jurídicas","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4317177","Máster Universitario en Arquitectura por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Arquitectura, construcción, edificación y urbanismo, e ingeniería civil","Publicado en B.O.E.",""
"4315838","Máster Universitario en Arquitectura por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"4314633","Máster Universitario en Bioinformática por la Universidad de Murcia y la Universidad Politécnica de Cartagena","(Conjunto)","Máster - RD 822/2021 (3)","Ciencias","Interdisciplinar","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4314672","Máster Universitario en Ciencia y Tecnología del Agua y del Terreno por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ciencias medioambientales y ecología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4314678","Máster Universitario en Comunicación Móvil y Contenido Digital por la Universidad de Murcia y la Universidad Politécnica de Cartagena","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Periodismo, comunicación, publicidad y relaciones públicas","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4312322","Máster Universitario en Contabilidad y Finanzas Corporativas por la Universidad de Almería y la Universidad Politécnica de Cartagena","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4312092","Máster Universitario en Desarrollo Local y Empleo por la Universidad Politécnica de Cartagena y la Universidad de Murcia","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4317078","Máster Universitario en Dirección de Agronegocios por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4315845","Máster Universitario en Dirección de Entidades de la Economía Social por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002149","Máster Universitario en Electrónica Industrial","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4317813","Máster Universitario en Electroquímica. Ciencia y Tecnología por la Universidad Autónoma de Barcelona; la Universidad Autónoma de Madrid; la Universidad de Alicante; la Universidad de Barcelona; la Universidad de Burgos; la Universidad de Córdoba; la Universidad de Murcia; la Universidad de Sevilla y la Universidad Politécnica de Cartagena","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","Química","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"4313387","Máster Universitario en Electroquímica. Ciencia y Tecnología por la Universidad Autónoma de Barcelona; la Universidad Autónoma de Madrid; la Universidad de Alicante; la Universidad de Barcelona; la Universidad de Burgos; la Universidad de Córdoba; la Universidad de Murcia; la Universidad Politécnica de Cartagena y la Universitat de València (Estudi General)","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"3002796","Máster Universitario en Energías Renovables","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4311461","Máster Universitario en Energías Renovables por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002143","Máster Universitario en Gestión de Cuencas Hidrográficas","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"3002144","Máster Universitario en Gestión del Agua en la Agricultura","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4312106","Máster Universitario en Gestión y Dirección de Empresas e Instituciones Turísticas por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002795","Máster Universitario en Gestión y Planificación del Desarrollo Local y del Empleo","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4317578","Máster Universitario en Industria 4.0 por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.",""
"3002148","Máster Universitario en Informática Industrial","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4314594","Máster Universitario en Ingeniería Agronómica por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3001456","Máster Universitario en Ingeniería Ambiental y de Procesos Químicos y Biotecnológicos","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","Artes y Humanidades","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310259","Máster Universitario en Ingeniería Ambiental y de Procesos Químicos y Biotecnológicos","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.",""
"4314062","Máster Universitario en Ingeniería Ambiental y de Procesos Sostenibles por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4312723","Máster Universitario en Ingeniería de Caminos, Canales y Puertos por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Arquitectura, construcción, edificación y urbanismo, e ingeniería civil","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4317388","Máster Universitario en Ingeniería de Minas por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería química, ingeniería de los materiales e ingeniería del medio natural","Publicado en B.O.E.",""
"3002146","Máster Universitario en Ingeniería de Radiocomunicación y Procesado de Señal","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4312975","Máster Universitario en Ingeniería de Telecomunicación por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002151","Máster Universitario en Ingeniería del Agua y del Terreno","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310774","Máster Universitario en Ingeniería del Agua y del Terreno","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.",""
"4313869","Máster Universitario en Ingeniería Industrial por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3500365","Máster Universitario en Ingeniería Militar Aeroespacial por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.",""
"4314675","Máster Universitario en Ingeniería Naval y Oceánica por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002147","Máster Universitario en Ingeniería Telemática","Universidad Politécnica de Cartagena","Máster - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4316880","Máster Universitario en Ingeniería Telemática por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","Ingeniería eléctrica, ingeniería electrónica e ingeniería de la telecomunicación","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4310260","Máster Universitario en Innovación, Desarrollo y Sostenibilidad Agroalimentaria por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Ciencias agrarias y tecnología de los alimentos","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4317241","Máster Universitario en Metodología BIM para el Desarrollo de Proyectos de Infraestructuras por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Arquitectura, construcción, edificación y urbanismo, e ingeniería civil","Publicado en B.O.E.",""
"4315343","Máster Universitario en Organización Industrial por la Universidad Politécnica de Cartagena","Universidad Politécnica de Cartagena","Máster - RD 1393/2007 (1)","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
