"curso_academico","cod_universidad","des_universidad","cod_tipo_estudio","des_tipo_estudio","cod_tipo_unidad_responsable","des_tipo_unidad_responsable","cod_unidad_responsable","des_unidad_responsable","cod_municipio","des_municipio","cod_campus","des_campus","cod_titulacion","des_titulacion","cod_rama","des_rama","cod_interuniversitario","des_interuniversitario","cod_rol_coordinacion","des_rol_coordinacion","cod_impartido","des_impartido","anio_inicio","cod_situacion_actual","des_situacion_actual","cod_grado_presencialidad","des_grado_presencialidad","cod_idioma_extranjero","des_idioma_extranjero","precio_credito_1","precio_credito_2","precio_credito_3","precio_credito_4","precio_credito_5","precio_tutela","num_creditos_necesarios","num_creditos_ofertados"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055675","Facultad de Artes y Humanidades. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2500424","GRADO EN HISTORIA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055559","Escuela Técnica Superior de Ingeniería de Telecomunicación. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2502158","GRADO EN FUNDAMENTOS DE LA ARQUITECTURA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2011","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"300","300"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28054257","Facultad de Ciencias de la Salud. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2500964","GRADO EN PSICOLOGIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","2503405","GRADO EN DIRECCION Y GESTION DE EMPRESAS EN EL AMBITO DIGITAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","249"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055663","Facultad de Artes y Humanidades. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2503400","GRADO EN DISEÑO Y GESTION DE MODA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055675","Facultad de Artes y Humanidades. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2503406","GRADO EN FILOSOFIA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055705","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Alcorcón","28007","ALCORCÓN","05601","Alcorcón","2503410","GRADO EN LENGUA DE SIGNOS ESPAÑOLA Y COMUNIDAD SORDA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055559","Escuela Técnica Superior de Ingeniería de Telecomunicación. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2503409","GRADO EN PAISAJISMO","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055699","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Madrid","28079","MADRID","05604","Madrid","2503410","GRADO EN LENGUA DE SIGNOS ESPAÑOLA Y COMUNIDAD SORDA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051840","Escuela Técnica Superior de Ingeniería Informática. Campus de Madrid","28079","MADRID","05604","Madrid","2502822","GRADO EN DISEÑO Y DESARROLLO DE VIDEOJUEGOS","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2014","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055651","Facultad de Artes y Humanidades. Campus de Madrid","28079","MADRID","05604","Madrid","2503400","GRADO EN DISEÑO Y GESTION DE MODA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28049699","Escuela Superior de Gestión Empresarial y Marketing (ESIC)","28115","POZUELO DE ALARCÓN","05605","Campus del centro ""Escuela Superior de Gestión Empresarial y Marketing (ESIC)""","2503405","GRADO EN DIRECCION Y GESTION DE EMPRESAS EN EL AMBITO DIGITAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","0","No se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,85",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051414","Escuela Superior ESERP","28079","MADRID","05606","Campus del centro ""Escuela Superior ESERP Fundación Universitaria""","2500871","GRADO EN DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055687","Facultad de Artes y Humanidades. Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2503228","GRADO EN TRADUCCION E INTERPRETACION","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","624"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055651","Facultad de Artes y Humanidades. Campus de Madrid","28079","MADRID","05604","Madrid","2502685","GRADO EN DISEÑO INTEGRAL Y GESTION DE LA IMAGEN","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2012","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055705","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Alcorcón","28007","ALCORCÓN","05601","Alcorcón","2503530","GRADO EN CIENCIAS DE LA ACTIVIDAD FISICA Y DEL DEPORTE","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2503513","GRADO EN INGENIERIA AEROESPACIAL EN VEHICULOS AEROESPACIALES","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","493,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2503408","GRADO EN INGENIERIA DE LA CIBERSEGURIDAD","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2018","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2503544","GRADO EN INGENIERIA MECANICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28054749","Escuela Técnica Superior de Ingeniería de Telecomunicación. Campus Alcorcón","28007","ALCORCÓN","05601","Alcorcón","2503353","GRADO EN INGENIERIA BIOMEDICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","3","En proceso de extinción","1","Estudio presencial","1","Se oferta en Inglés","20,68","48,03","98,75","136,44",,,"240","243"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055641","Facultad de Ciencias de la Economía y de la Empresa - Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","2501299","GRADO EN ECONOMIA FINANCIERA Y ACTUARIAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055584","Facultad de Ciencias Jurídicas y Políticas. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2502579","GRADO EN RELACIONES INTERNACIONALES","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2011","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055584","Facultad de Ciencias Jurídicas y Políticas. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2503231","GRADO EN TRABAJO SOCIAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055584","Facultad de Ciencias Jurídicas y Políticas. Campus de Aranjuez","28013","ARANJUEZ","05611","Aranjuez","2500993","GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053897","Centro de Educación Superior CEDEU","28079","MADRID","05613","Campus del centro ""Centro de Educación Superior CEDEU""","2501300","GRADO EN MARKETING","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","249"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053897","Centro de Educación Superior CEDEU","28079","MADRID","05613","Campus del centro ""Centro de Educación Superior CEDEU""","2503244","GRADO EN PROTOCOLO, ORGANIZACION DE EVENTOS Y COMUNICACION CORPORATIVA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2015","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","258"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2503531","GRADO EN INGENIERIA DE ROBOTICA SOFTWARE","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2018","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","246"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048373","Facultad de Ciencias de la Salud","28007","ALCORCÓN","05601","Alcorcón","2503889","GRADO EN FARMACIA","5","Ciencias de la Salud","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"300","321"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2503514","GRADO EN INGENIERIA AEROESPACIAL EN TRANSPORTE Y AEROPUERTOS","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","250,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2503640","GRADO EN INGENIERIA ELECTRONICA INDUSTRIAL Y AUTOMATICA","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2503646","GRADO EN RECURSOS HIDRICOS","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2019","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","241,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051414","Escuela Superior ESERP","28079","MADRID","05606","Campus del centro ""Escuela Superior ESERP Fundación Universitaria""","2500426","GRADO EN EDUCACION INFANTIL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28054816","Centro de Educación Superior de Negocios, Innovación y Tecnología","28079","MADRID","05616","Campus del centro ""Centro de Educación Superior de Negocios, Innovación y Tecnología""","2500965","GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero","4,23","10,01","20,58","28,43",,,"240","180"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053150","Escuela Universitaria de Artes y Espectaculos TAI","28079","MADRID","05612","Campus del centro ""Escuela de Artes TAI""","2504224","GRADO EN COMPOSICION MUSICAL","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2021","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","8,46","20,01","41,15","56,86",,,"240","420"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053150","Escuela Universitaria de Artes y Espectaculos TAI","28079","MADRID","05612","Campus del centro ""Escuela de Artes TAI""","2504225","GRADO EN FOTOGRAFIA Y CREACION AUDIOVISUAL","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2021","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2504285","GRADO EN CIENCIA E INGENIERIA DE DATOS","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","180"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051694","Escuela Superior de Ingeniería Informática","28092","MÓSTOLES","05603","Móstoles","2504258","GRADO EN INTELIGENCIA ARTIFICIAL","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","180"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28048361","Escuela Superior de Ciencias Experimentales y Tecnología","28092","MÓSTOLES","05603","Móstoles","2504261","GRADO EN NANOCIENCIA Y NANOTECNOLOGIA","2","Ciencias","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","180"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053150","Escuela Universitaria de Artes y Espectaculos TAI","28079","MADRID","05612","Campus del centro ""Escuela de Artes TAI""","2504414","GRADO EN ARTES ESCENICAS E INTERPRETACION AUDIOVISUAL","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2022","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","8,46","20,01","41,15","56,86",,,"240","360"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28053150","Escuela Universitaria de Artes y Espectaculos TAI","28079","MADRID","05612","Campus del centro ""Escuela de Artes TAI""","2504415","GRADO EN CINEMATOGRAFIA","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2023","1","Activo","1","Estudio presencial","2","Existen planes separados, uno de ellos en Inglés","8,46","20,01","41,15","56,86",,,"240","240"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055717","Facultad de Ciencias de la Educación y del Deporte y Estudios Interdisciplinares. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","2503530","GRADO EN CIENCIAS DE LA ACTIVIDAD FISICA Y DEL DEPORTE","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2017","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","20,68","48,03","98,75","136,44",,,"240","120"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051581","Facultad de Ciencias de la Comunicación","28058","FUENLABRADA","05602","Fuenlabrada","2504651","GRADO EN COMUNICACION DIGITAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2023","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","19,43","45,25","92,86","128,57",,,"240","120"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","2503409","GRADO EN PAISAJISMO","1","Artes y Humanidades","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2016","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero","16,92","40,02","82,3","113,71",,,"240","120"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051581","Facultad de Ciencias de la Comunicación","28058","FUENLABRADA","05602","Fuenlabrada","7000005","DOBLE GRADO EN PERIODISMO Y COMUNICACION AUDIOVISUAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"300","300"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051621","Facultad de Ciencias de la Comunicación. Campus de Madrid","28079","MADRID","05604","Madrid","7000005","DOBLE GRADO EN PERIODISMO Y COMUNICACION AUDIOVISUAL","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2008","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"300","300"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055651","Facultad de Artes y Humanidades. Campus de Madrid","28079","MADRID","05604","Madrid","7000219","DOBLE GRADO EN HISTORIA Y CIENCIA POLITICA Y GESTION PUBLICA","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"333","333"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055651","Facultad de Artes y Humanidades. Campus de Madrid","28079","MADRID","05604","Madrid","7000034","DOBLE GRADO EN HISTORIA Y PERIODISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","3","En proceso de extinción","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"361,5","361,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051840","Escuela Técnica Superior de Ingeniería Informática. Campus de Madrid","28079","MADRID","05604","Madrid","7000197","DOBLE GRADO EN INGENIERIA INFORMATICA Y ADMINISTRACION Y DIRECCION DE EMPRESAS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero",,,,,,,"366","366"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","7000006","DOBLE GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS Y DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","354"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28051591","Escuela Técnica Superior de Ingenieria de Telecomunicaciones","28058","FUENLABRADA","05602","Fuenlabrada","7000202","DOBLE GRADO EN INGENIERIA EN SISTEMAS DE TELECOMUNICACION Y ADMINISTRACION Y DIRECCION DE EMPRESAS","4","Ingeniería y Arquitectura","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"351","351"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","7000218","DOBLE GRADO EN CIENCIA POLITICA Y GESTION PUBLICA Y DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","4","Varias modalidades","0","No se oferta en idioma extranjero",,,,,,,"315","315"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","7000204","DOBLE GRADO EN ECONOMIA Y DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"345","345"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","7000217","DOBLE GRADO EN DERECHO Y RELACIONES LABORALES Y RECURSOS HUMANOS","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"324","324"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055614","Facultad de Ciencias de la Economía y de la Empresa - Campus de Madrid","28079","MADRID","05604","Madrid","7000215","DOBLE GRADO EN ECONOMIA Y PERIODISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"334,5","334,5"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055560","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid","28079","MADRID","05604","Madrid","7000216","DOBLE GRADO EN DERECHO Y PERIODISMO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2010","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"363","363"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055626","Facultad de Ciencias de la Economía y de la Empresa. Campus de Fuenlabrada","28058","FUENLABRADA","05602","Fuenlabrada","7000006","DOBLE GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS Y DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","354"
"2024-25","056","Universidad Rey Juan Carlos","G","Grado","1","Centro","28055641","Facultad de Ciencias de la Economía y de la Empresa - Campus de Móstoles","28092","MÓSTOLES","05603","Móstoles","7000006","DOBLE GRADO EN ADMINISTRACION Y DIRECCION DE EMPRESAS Y DERECHO","3","Ciencias Sociales y Jurídicas","0","No es Interuniversitario","8","No Aplica","1","Se imparte en el curso académico de referencia","2009","1","Activo","1","Estudio presencial","0","No se oferta en idioma extranjero",,,,,,,"354","354"
