Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
4312204;Máster Universitario en Dirección y Administración de Empresas-MBA por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4310606;Máster Universitario en Dirección y Gestión de la Logística y la Cadena de Suministro;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4310388;Máster Universitario en Dirección y Planificación del Turismo;(Conjunto);Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3001353;Máster Universitario en Dirección y Planificación del Turismo;(Conjunto);Máster - RD 56/2005 (2);Artes y Humanidades;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4313117;Máster Universitario en Dirección y Planificación del Turismo Interior y de Salud por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4315758;Máster Universitario en Diseño y Dirección Creativa en Moda por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Artes y Humanidades;Industrias Culturales: diseño, animación, cinematografía y producción audiovisual;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4310604;Máster Universitario en Economía;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3500268;"Máster Universitario en Economía Circular por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 822/2021 (3);Ciencias Sociales y Jurídicas;Interdisciplinar;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4310389;Máster Universitario en Economía, Evaluación y Gestión del Medio Marino y los Recursos Pesqueros;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4314058;Máster Universitario en Economía, Mercados Financieros y Empresa por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4316577;"Máster Universitario en Economía por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4311036;Máster Universitario en Ecosistemas Terrestres, Uso Sostenible e Implicaciones Ambientales;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4311047;Máster Universitario en Edición;(Conjunto);Máster - RD 1393/2007 (1);Artes y Humanidades;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3002726;Máster Universitario en Edición;Universidad de Vigo;Máster - RD 56/2005 (2);Artes y Humanidades;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4318133;Máster Universitario en Ejercicio Terapéutico en Fisioterapia por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias de la Salud;;Publicado en B.O.E.;
3001959;Máster Universitario en Energía y Sostenibilidad;Universidad de Vigo;Máster - RD 56/2005 (2);Ingeniería y Arquitectura;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310390;Máster Universitario en Energía y Sostenibilidad por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;Ingeniería industrial, ingeniería mecánica, ingeniería automática, ingeniería de la organización industrial e ingeniería de la navegación;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
3500286;"Máster Universitario en Enseñanza de Español como Lengua Extranjera o Segunda Lengua por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 822/2021 (3);Artes y Humanidades;Filología, estudios clásicos, traducción y lingüística;Publicado en B.O.E.;
4310391;Máster Universitario en Estudios de Género;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3000418;Máster Universitario en Estudios de Género;Universidad de Vigo;Máster - RD 56/2005 (2);Ciencias;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310597;Máster Universitario en Estudios Ingleses Avanzados, Interpretación Textual y Cultural de las Sociedades Anglófonas Contemporáneas por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Artes y Humanidades;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4314355;"Máster Universitario en Estudios Ingleses Avanzados y sus Aplicaciones  por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Artes y Humanidades;Filología, estudios clásicos, traducción y lingüística;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
4318456;Máster Universitario en Fabricación Aditiva por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;
4310392;Máster Universitario en Finanzas por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
