Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
5600790;Programa de Doctorado en Biología Molecular y Celular, Biomedicina y Biotecnología por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600762;Programa de Doctorado en Biomarcadores de Salud y Estados Patológicos por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601091;Programa de Doctorado en Ciencia de los Alimentos por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601273;Programa de Doctorado en Ciencia y Tecnología de los Sistemas Agroforestales por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600795;Programa de Doctorado en Ciencia y Tecnología de Nuevos Materiales por la Universidad de Extremadura y la Universidad de Sevilla;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600793;Programa de Doctorado en Ciencias del Deporte por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601075;Programa de Doctorado en Desarrollo Territorial Sostenible por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601260;Programa de Doctorado en Economía y Empresa por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601275;Programa de Doctorado en Información y Comunicación por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601434;Programa de Doctorado en Ingenierías Industriales por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600791;Programa de Doctorado en Innovación en Formación del Profesorado. Asesoramiento, Análisis de la Práctica Educativa y TIC en Educación por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600788;Programa de Doctorado en Investigación Biomédica Aplicada por la Universidad de Extremadura;Universidad de Extremadura;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
