FID,Distric_D,NDistric_D,NVia_D
5555,06,Gràcia,Carrer Vilafranca
5557,06,Gràcia,Carrer Massens
5559,06,Gràcia,Carrer Torrent d'en Vidalet
5563,06,Gràcia,Carrer Montmany
5567,06,Gràcia,Carrer Sant Lluís
5571,06,Gràcia,Carrer Manrique de Lara
5572,06,Gràcia,Carrer Església
5573,06,Gràcia,Carrer Joan Blanques
5578,06,Gràcia,Carrer Torrent de les Flors
5584,06,Gràcia,Carrer Quevedo
5590,06,Gràcia,Carrer Escorial
5600,06,Gràcia,Plaça Rovira i Trias
5603,06,Gràcia,Carrer Rabassa
5606,06,Gràcia,Carrer Congost
5610,06,Gràcia,Carrer Reig i Bonet
5611,06,Gràcia,Carrer Tres Senyores
5617,06,Gràcia,Carrer Santa Creu
5618,06,Gràcia,Carrer Robí
5623,06,Gràcia,Carrer Alzina
5628,06,Gràcia,Carrer Verntallat
5632,06,Gràcia,Plaça Nord
5637,06,Gràcia,Carrer Sant Salvador
5649,06,Gràcia,Carrer Legalitat
5652,06,Gràcia,Plaça Vila de Gràcia
5655,06,Gràcia,Carrer Matilde
5658,06,Gràcia,Avinguda Riera de Cassoles
5665,06,Gràcia,Carrer Albacete
5666,06,Gràcia,Travessera Dalt
5667,06,Gràcia,Avinguda República Argentina
5668,06,Gràcia,Via Augusta
5673,06,Gràcia,Carrer Riera de Sant Miquel
5674,06,Gràcia,Passeig Gràcia
5676,06,Gràcia,Carrer Sèneca
5679,06,Gràcia,Carrer Minerva
5690,06,Gràcia,Carrer Doctor Rizal
5691,06,Gràcia,
5693,06,Gràcia,Carrer Neptú
5694,06,Gràcia,Carrer Luis Antúnez
5699,06,Gràcia,Carrer Pou de la Riera
5700,06,Gràcia,Carrer Santa Teresa
5701,06,Gràcia,Carrer Santa Tecla
5702,06,Gràcia,Carrer Sant Agustí
5703,06,Gràcia,Carrer Bonavista
5718,06,Gràcia,Carrer Gràcia
5720,06,Gràcia,Carrer Francisco Giner
5722,06,Gràcia,Carrer Ferrer de Blanes
5723,06,Gràcia,Carrer Mozart
5725,06,Gràcia,Carrer Domènech
5727,06,Gràcia,Carrer Venus
5729,06,Gràcia,Carrer Esparreguera
5730,06,Gràcia,Carrer Jesús
5732,06,Gràcia,Carrer Maria
5735,06,Gràcia,Carrer Sant Pere Màrtir
5740,06,Gràcia,Carrer Goya
5742,06,Gràcia,Carrer Sant Domènec
5745,06,Gràcia,Carrer Vic
5746,06,Gràcia,Carrer Sant Cristòfol
5747,06,Gràcia,Carrer Sant Gabriel
5750,06,Gràcia,Plaça Gal·la Placídia
5755,06,Gràcia,Carrer Oreneta
5756,06,Gràcia,Carrer Milton
5757,06,Gràcia,Carrer Santa Eugènia
5758,06,Gràcia,Carrer Progrés
5760,06,Gràcia,Carrer Perill
5762,06,Gràcia,Carrer Llibertat
5771,06,Gràcia,Carrer Lluís Vives
5778,06,Gràcia,Carrer Terrassa
5779,06,Gràcia,Carrer Abdó Terradas
5783,06,Gràcia,Carrer Banyoles
5785,06,Gràcia,Carrer Igualada
5786,06,Gràcia,Carrer Monistrol
5787,06,Gràcia,Carrer Santa Eulàlia
5793,06,Gràcia,Carrer Indústria
5798,06,Gràcia,Carrer Còrsega
5801,06,Gràcia,Carrer Sant Antoni Maria Claret
5803,06,Gràcia,Carrer Bailèn
5813,06,Gràcia,Passatge Alió
5815,06,Gràcia,Carrer Roger de Flor
5818,06,Gràcia,Carrer Nàpols
5822,06,Gràcia,Carrer Grassot
5826,06,Gràcia,Carrer Sicília
5828,06,Gràcia,Passatge Mariner
5846,06,Gràcia,Passatge Llavallol
5847,06,Gràcia,Carrer Pi i Margall
5851,06,Gràcia,Carrer Ca l'Alegre de Dalt
5853,06,Gràcia,Carrer Joaquim Ruyra
5855,06,Gràcia,Carrer Hipòlit Lázaro
5859,06,Gràcia,Carrer Pare Laínez
5865,06,Gràcia,Carrer Romans
5870,06,Gràcia,Carrer Pau Alsina
5874,06,Gràcia,Carrer Ventalló
5877,06,Gràcia,Passatge Nogués
5885,06,Gràcia,Passatge Gomis
5886,06,Gràcia,Avinguda Vallcarca
5888,06,Gràcia,Carrer Rubens
5889,06,Gràcia,Carrer Sant Eudald
5890,06,Gràcia,Passeig Mare de Déu del Coll
5894,06,Gràcia,Carrer Gustavo Bécquer
5899,06,Gràcia,Carrer Baró de la Barre
5900,06,Gràcia,Carrer Cardedeu
5901,06,Gràcia,Passatge Tona
5904,06,Gràcia,Carrer Cambrils
5910,06,Gràcia,Carrer Cardener
5915,06,Gràcia,Carrer Balcells
5918,06,Gràcia,Passeig Amunt
5920,06,Gràcia,Carrer Camèlies
5921,06,Gràcia,Carrer Mossèn Masdexexart
5925,06,Gràcia,Carrer Llorer
5934,06,Gràcia,Passatge Camil Oliveras
5948,06,Gràcia,Carrer Sors
5956,06,Gràcia,Carrer Olot
5959,06,Gràcia,Carrer Mercedes
5962,06,Gràcia,Rambla Mercedes
5965,06,Gràcia,Passatge Mercedes
5966,06,Gràcia,Passatge Sant Josep de la Muntanya
5967,06,Gràcia,Carrer Sant Cugat del Vallès
5968,06,Gràcia,Carrer Larrard
5974,06,Gràcia,Avinguda Santuari St Josep Muntanya
5981,06,Gràcia,Carrer Mare de Déu de la Salut
6001,06,Gràcia,Carrer Lliri
6002,06,Gràcia,Carrer Clavell
6004,06,Gràcia,Baixada Glòria
6010,06,Gràcia,Passatge Garcia i Robles
6011,06,Gràcia,Carrer Albigesos
6012,06,Gràcia,Passatge Espíria
6013,06,Gràcia,Carrer Repartidor
6021,06,Gràcia,Baixada Briz
6026,06,Gràcia,Carrer Granja
6037,06,Gràcia,Carrer Argentona
6046,06,Gràcia,Riera Can Toda
6047,06,Gràcia,Carrer Miquel i Badia
6051,06,Gràcia,Avinguda Pompeu Fabra
6052,06,Gràcia,Carrer Molist
6054,06,Gràcia,Carrer Antequera
6057,06,Gràcia,Passatge Sagrada Família
6058,06,Gràcia,Carrer Sant Josep Cottolengo
6061,06,Gràcia,Carrer Pare Jacint Alegre
6064,06,Gràcia,Carrer Marianao
6066,06,Gràcia,Carrer Santa Elionor
6070,06,Gràcia,Carrer Mare de Déu del Coll
6074,06,Gràcia,Carrer Maignon
6076,06,Gràcia,Passatge Napoleó
6077,06,Gràcia,Carrer Valldoreix
6078,06,Gràcia,Carrer Sargelet
6080,06,Gràcia,Avinguda Coll del Portell
6088,06,Gràcia,Carrer Sostres
6094,06,Gràcia,Carrer Ballester
6095,06,Gràcia,Carrer Bolívar
6097,06,Gràcia,Carrer Agramunt
6103,06,Gràcia,Carrer Farigola
6104,06,Gràcia,Carrer Argentera
6105,06,Gràcia,Carrer Calendau
6108,06,Gràcia,Carrer Sant Camil
6109,06,Gràcia,Passatge Isabel
6112,06,Gràcia,Carrer Balears
6117,06,Gràcia,Passeig Turull
6120,06,Gràcia,Carrer Móra d'Ebre
6128,06,Gràcia,Carrer Beat Almató
6131,06,Gràcia,Carrer Montornès
6136,06,Gràcia,Carrer Anna Piferrer
6138,06,Gràcia,Carrer Ca l'Alegre
6140,06,Gràcia,Carrer Cesare Cantù
6141,06,Gràcia,Carrer Ticià
6142,06,Gràcia,Carrer Morell
6144,06,Gràcia,Passatge Cardedeu
6146,06,Gràcia,Plaça Olèrdola
6147,06,Gràcia,Carrer Palou
6148,06,Gràcia,Carrer Veciana
6151,06,Gràcia,Carrer Mediona
6152,06,Gràcia,Carrer Goldoni
6153,06,Gràcia,Carrer Ariosto
6160,06,Gràcia,Carrer Salvador Alarma
6163,06,Gràcia,Carrer Enric Clarasó
6165,06,Gràcia,Carrer Josep M. Sert
6168,06,Gràcia,Carrer Apel·les Mestres
6170,06,Gràcia,Carretera Sant Cugat
6171,06,Gràcia,Carrer Gutenberg
6174,06,Gràcia,Carrer Palma de Sant Genís
6175,06,Gràcia,Carrer Rosella
6176,06,Gràcia,Carrer Sant Onofre
6177,06,Gràcia,Carrer Penitents
6182,06,Gràcia,Carrer August Font
6183,06,Gràcia,Carrer Josep M. Jujol
6184,06,Gràcia,Carrer Carles Pirozzini
6185,06,Gràcia,Carrer Navata
6186,06,Gràcia,Carrer Trullols
6188,06,Gràcia,Baixada Sant Marià
6191,06,Gràcia,Baixada Solanell
6194,06,Gràcia,Carrer Font del Coll
6196,06,Gràcia,Carrer Móra la Nova
6208,06,Gràcia,Carrer Duran i Borrell
6210,06,Gràcia,Carrer Font del Remei
6211,06,Gràcia,Carrer Francesc Tarafa
6212,06,Gràcia,Carrer Pau Ferran
6213,06,Gràcia,Carrer Tirso
6216,06,Gràcia,Passatge Guillem Abiell
6217,06,Gràcia,Carrer Torrent del Remei
6218,06,Gràcia,Carrer Pere Llobet
6220,06,Gràcia,Carrer Jaume Cascalls
6222,06,Gràcia,Carrer Lluís Bonifaç
6223,06,Gràcia,Carrer Haití
6225,06,Gràcia,Carrer Riu de la Plata
6229,06,Gràcia,Carrer Portell
6231,06,Gràcia,Carrer Collserola
6237,06,Gràcia,Carrer Taxdirt
6251,10,Sant Martí,Carrer Huelva
6253,10,Sant Martí,Rambla Guipúscoa
6256,10,Sant Martí,Carrer Concili de Trento
6258,10,Sant Martí,Carrer Bac de Roda
6260,10,Sant Martí,Carrer Espronceda
6262,10,Sant Martí,Carrer Lope de Vega
6263,10,Sant Martí,Carrer Verneda
6266,10,Sant Martí,Carrer Bilbao
6269,10,Sant Martí,Carrer Monturiol
6272,10,Sant Martí,Carrer Sant Joan de Malta
6275,10,Sant Martí,Carrer Edison
6280,10,Sant Martí,Carrer Guatemala
6282,10,Sant Martí,Carrer Democràcia
6284,10,Sant Martí,Carrer Vehils
6286,10,Sant Martí,Rambla Poblenou
6288,10,Sant Martí,Carrer Municipi
6291,10,Sant Martí,Carrer Fluvià
6292,10,Sant Martí,Carrer València
6295,10,Sant Martí,Carrer Clot
6298,10,Sant Martí,Carrer Biscaia
6300,10,Sant Martí,Carrer Las Navas de Tolosa
6304,10,Sant Martí,Carrer Trinxant
6307,10,Sant Martí,Passatge Pinyol
6308,10,Sant Martí,Passatge Ca dels Seguers
6309,10,Sant Martí,Passatge Malet
6313,10,Sant Martí,Carrer Tomàs Padró
6314,10,Sant Martí,Carrer Sospir
6315,10,Sant Martí,Carrer Nació
6323,10,Sant Martí,Carrer Amargor
6325,10,Sant Martí,Carrer Lorenzale
6331,10,Sant Martí,Passatge Andreví
6332,10,Sant Martí,Carrer Joan de Peguera
6336,10,Sant Martí,Carrer Coll i Vehí
6339,10,Sant Martí,Carrer Ruiz de Padrón
6342,10,Sant Martí,Carrer Besalú
6346,10,Sant Martí,Carrer Ripollès
6352,10,Sant Martí,Carrer Degà Bahí
6355,10,Sant Martí,Carrer Freser
6357,10,Sant Martí,
6358,10,Sant Martí,Carrer Indústria
6367,10,Sant Martí,Carrer Guinardó
6368,10,Sant Martí,Passeig Maragall
6370,10,Sant Martí,Passatge Travessera
6372,10,Sant Martí,Passatge Ginecòs
6375,10,Sant Martí,Carrer Conca
6382,10,Sant Martí,Passatge Roura
6383,10,Sant Martí,Carrer Sant Quintí
6384,10,Sant Martí,Carrer Còrsega
6392,10,Sant Martí,Carrer Eterna Memòria
6394,10,Sant Martí,Carrer Muntanya
6402,10,Sant Martí,Carrer Vidiella
6408,10,Sant Martí,Carrer Antic de Bofarull
6409,10,Sant Martí,Carrer Gabriel y Galán
6412,10,Sant Martí,Passatge Puigmadrona
6413,10,Sant Martí,Carrer Pistó
6416,10,Sant Martí,Plaça Can Robacols
6418,10,Sant Martí,Carrer Xifré
6425,10,Sant Martí,Carrer Independència
6431,10,Sant Martí,Carrer Rosselló
6433,10,Sant Martí,Carrer Finestrat
6434,10,Sant Martí,Plaça Heroïnes de Girona
6436,10,Sant Martí,Carrer Provença
6441,10,Sant Martí,Carrer Llagostera
6443,10,Sant Martí,Carrer Historiador Maians
6445,10,Sant Martí,Carrer Rogent
6454,10,Sant Martí,Carrer Bassols
6458,10,Sant Martí,Carrer Enamorats
6464,10,Sant Martí,Carrer Sibelius
6466,10,Sant Martí,Carrer Arc de Sant Sever
6467,10,Sant Martí,Carrer Aragó
6468,10,Sant Martí,Carrer Almenara Alta
6471,10,Sant Martí,Carrer Puiggener
6472,10,Sant Martí,Carrer Ter
6473,10,Sant Martí,Carrer Rafael Capdevila
6474,10,Sant Martí,Carrer Escoles
6480,10,Sant Martí,Carrer Soler i Rovirosa
6481,10,Sant Martí,Carrer Flandes
6484,10,Sant Martí,Gran Via Corts Catalanes
6492,10,Sant Martí,Carrer Consell de Cent
6498,10,Sant Martí,Carrer Meridional
6499,10,Sant Martí,Passatge Vintró
6500,10,Sant Martí,Carrer Joan I
6501,10,Sant Martí,Carrer Corunya
6502,10,Sant Martí,Carrer Rossend Nobas
6503,10,Sant Martí,Plaça Mercat
6506,10,Sant Martí,Carrer Cabanyal
6507,10,Sant Martí,Carrer Coronel Sanfeliu
6518,10,Sant Martí,Carrer Hernán Cortés
6519,10,Sant Martí,Carrer Àvila
6521,10,Sant Martí,Carrer Badajoz
6524,10,Sant Martí,Carrer Ciutat de Granada
6525,10,Sant Martí,Carrer Bolívia
6527,10,Sant Martí,Carrer Tànger
6532,10,Sant Martí,Passatge Alí Bei
6535,10,Sant Martí,Carrer Llacuna
6537,10,Sant Martí,Carrer Perú
6540,10,Sant Martí,Carrer Sancho de Ávila
6546,10,Sant Martí,Carrer Pere IV
6547,10,Sant Martí,Carrer Roc Boronat
6548,10,Sant Martí,Carrer Àlaba
6554,10,Sant Martí,Carrer Pallars
6556,10,Sant Martí,Carrer Pujades
6565,10,Sant Martí,Carrer Llull
6569,10,Sant Martí,Carrer Joncar
6584,10,Sant Martí,Carrer Venero
6585,10,Sant Martí,Carrer Marià Aguiló
6591,10,Sant Martí,Passatge Cantí
6592,10,Sant Martí,Carrer Llatzeret
6594,10,Sant Martí,Carrer SN (Pujades Llatzaret)
6595,10,Sant Martí,Passatge Saladrigas
6596,10,Sant Martí,Passatge Bosch i Labrús
6598,10,Sant Martí,Camí Antic de València
6603,10,Sant Martí,Carrer Batista
6604,10,Sant Martí,Passatge Pere Ripoll
6607,10,Sant Martí,Carrer Castanys
6610,10,Sant Martí,Carrer Amistat
6614,10,Sant Martí,Carrer Degollada
6615,10,Sant Martí,Plaça Unió
6617,10,Sant Martí,Carrer Pons i Subirà
6618,10,Sant Martí,Carrer Guillem de Llúria
6620,10,Sant Martí,Carrer Ramon Turró
6635,10,Sant Martí,Passeig Taulat
6646,10,Sant Martí,Passatge Casamitjana
6647,10,Sant Martí,Carrer Tortellà
6661,10,Sant Martí,Passatge Rovira
6662,10,Sant Martí,Passatge Colomer
6663,10,Sant Martí,Passatge Borrell
6664,10,Sant Martí,Passatge Olivé
6666,10,Sant Martí,Passatge Olivé i Maristany
6674,10,Sant Martí,Carrer Pellaires
6677,10,Sant Martí,Carrer Provençals
6678,10,Sant Martí,Carrer Ferrers
6680,10,Sant Martí,Carrer Selva de Mar
6707,10,Sant Martí,Carrer Marroc
6712,10,Sant Martí,Passatge Klein
6722,10,Sant Martí,Carrer Treball
6729,10,Sant Martí,Carrer Agricultura
6737,10,Sant Martí,Carrer Cristóbal de Moura
6751,10,Sant Martí,Passatge Treball
6752,10,Sant Martí,Carrer Veneçuela
6754,10,Sant Martí,Passatge Coll
6758,10,Sant Martí,Passatge Taulat
6760,10,Sant Martí,Carrer Josep Pla
6764,10,Sant Martí,Carrer Puigcerdà
6771,10,Sant Martí,Carrer Maresme
6774,10,Sant Martí,Avinguda Diagonal
6794,10,Sant Martí,Carrer Andrade
6798,10,Sant Martí,Carrer Julián Besteiro
6837,10,Sant Martí,Carrer Cantàbria
6856,10,Sant Martí,Rambla Prim
6860,10,Sant Martí,Carrer Paraguai
6875,10,Sant Martí,Passatge Foret
6876,10,Sant Martí,Carrer Auger
6877,10,Sant Martí,Carrer Jubany
6878,10,Sant Martí,Carrer Alfons el Magnànim
6882,10,Sant Martí,Carrer Bernat Metge
6887,10,Sant Martí,Carrer Lluís Dalmau
6890,10,Sant Martí,Carretera Mataró
6896,10,Sant Martí,Carrer Alcalá de Guadaira
6902,10,Sant Martí,Carrer Menorca
6910,10,Sant Martí,Carrer Josep Miret
6912,10,Sant Martí,Carrer Almacelles
6924,10,Sant Martí,Carrer Estartit
6925,10,Sant Martí,Carrer Camp Arriassa
6943,10,Sant Martí,Carrer Pont del Treball Digne
6945,10,Sant Martí,Carrer Binèfar
6947,10,Sant Martí,Carrer Ca n'Oliva
6951,10,Sant Martí,Passatge Ca n'Oliva
6952,10,Sant Martí,Passatge Arriassa
6966,10,Sant Martí,Carrer Empordà
6970,10,Sant Martí,Carrer Carcassona
6974,10,Sant Martí,Carrer Bernat Desclot
6981,10,Sant Martí,Carrer Muret
6982,10,Sant Martí,Carrer Prada
6983,10,Sant Martí,Carrer Pere Joan
6984,10,Sant Martí,Carrer Mestre Aloi
6985,10,Sant Martí,Carrer Bernat Martorell
6987,10,Sant Martí,Carrer Andreu Febrer
6991,10,Sant Martí,Carrer Besiers
6995,10,Sant Martí,Carrer Narbona
6999,10,Sant Martí,Carrer Arnau Bargués
7000,10,Sant Martí,Carrer Pere Blai
7006,10,Sant Martí,Carrer Tarba
7007,10,Sant Martí,Carrer Pau
7008,10,Sant Martí,Carrer Tolosa
7012,10,Sant Martí,Carrer Jaume Huguet
7014,10,Sant Martí,Carrer Palerm
7020,10,Sant Martí,Carrer Germans Serra
7027,10,Sant Martí,Carrer Sàsser
7028,10,Sant Martí,Carrer Càller
7029,10,Sant Martí,Carrer Messina
7033,10,Sant Martí,Carrer Oristany
7034,10,Sant Martí,Carrer Teulada
7039,10,Sant Martí,Carrer Pere Oller
7040,10,Sant Martí,Carrer Roís de Corella
7051,10,Sant Martí,Carrer Perpinyà
7064,10,Sant Martí,Carrer Ferrer Bassa
7074,10,Sant Martí,Carrer Santander
7076,10,Sant Martí,Carrer Torà
7077,10,Sant Martí,Plaça Jaume Huguet
7082,10,Sant Martí,Carrer Lluís Borrassà
7106,10,Sant Martí,Carrer Mogent
7110,10,Sant Martí,Carrer Doctor Trueta
7114,10,Sant Martí,Passatge General Bassols
7126,10,Sant Martí,Carrer Taulat
7128,10,Sant Martí,Passeig Calvell
7135,10,Sant Martí,Passatge Aymà
7140,10,Sant Martí,Carrer Fernando Poo
7144,10,Sant Martí,Carrer Sant Francesc
7147,10,Sant Martí,Carrer Ferrocarril
7150,10,Sant Martí,Carrer Perelló
7162,10,Sant Martí,Passatge Bori
7163,10,Sant Martí,Carrer Galceran Marquet
7166,10,Sant Martí,Plaça Sant Bernat Calbó
7172,10,Sant Martí,Passatge Massaguer
7173,10,Sant Martí,Carrer Vallmitjana
7176,10,Sant Martí,Carrer Topete
7183,10,Sant Martí,Carrer Jaume Fabre
7187,10,Sant Martí,Carrer Ferran Valentí
7188,10,Sant Martí,Carrer Sibiuda
7189,10,Sant Martí,Carrer Joan de Palomar
7190,10,Sant Martí,Carrer Felip de Malla
7191,10,Sant Martí,Carrer Guillem Sagrera
7192,10,Sant Martí,Carrer Bermejo
7203,10,Sant Martí,Carrer Epir
7206,10,Sant Martí,Carrer Constantinoble
7207,10,Sant Martí,Carrer Tessàlia
7208,10,Sant Martí,Carrer Rodes
7210,10,Sant Martí,Carrer Pere Moragues
7214,10,Sant Martí,Carrer Alcamo
7215,10,Sant Martí,Carrer Trapani
7216,10,Sant Martí,Carrer Galba
7217,10,Sant Martí,Carrer Reixac
7218,10,Sant Martí,Carrer Marsala
7219,10,Sant Martí,Carrer Catània
7220,10,Sant Martí,Carrer Òtranto
7225,10,Sant Martí,Passatge Mas de Roda
7236,10,Sant Martí,Passatge Ferrer i Vidal
7242,10,Sant Martí,Passatge Masoliver
7252,10,Sant Martí,Carrer Pamplona
7258,10,Sant Martí,Carrer Zamora
7261,10,Sant Martí,Carrer Joan d'Àustria
7270,10,Sant Martí,Avinguda Bogatell
7299,10,Sant Martí,Carrer Buenaventura Muñoz
7303,10,Sant Martí,Carrer Sardenya
7306,10,Sant Martí,Carrer Wellington
7310,10,Sant Martí,Carrer Marina
7312,10,Sant Martí,Carretera Antiga de Mataró
7314,10,Sant Martí,Carrer Nàpols
7322,10,Sant Martí,Passatge Vinyassa
7333,10,Sant Martí,Passatge Camp
7334,10,Sant Martí,Passatge Joan Goula
7339,10,Sant Martí,Carrer Ramon Trias Fargas
7344,10,Sant Martí,Carrer Villena
7347,10,Sant Martí,Passatge Independència
7353,10,Sant Martí,Passatge Dos de Maig
7359,10,Sant Martí,Passatge Còrsega
7360,10,Sant Martí,Carrer Benevent
7361,10,Sant Martí,Carrer Tàrent
7362,10,Sant Martí,Carrer Salern
7371,10,Sant Martí,Via Trajana
7381,10,Sant Martí,Camí Verneda
7388,10,Sant Martí,Passatge Iglésias
7406,05,Sarrià-Sant Gervasi,Carrer Balmes
7409,05,Sarrià-Sant Gervasi,Carrer Comte de Salvatierra
7410,05,Sarrià-Sant Gervasi,Carrer Tuset
7412,05,Sarrià-Sant Gervasi,Carrer Granada del Penedès
7415,05,Sarrià-Sant Gervasi,Carrer Guadalajara
7416,05,Sarrià-Sant Gervasi,Carrer Julián Romea
7417,05,Sarrià-Sant Gervasi,Travessera Gràcia
7427,05,Sarrià-Sant Gervasi,Carrer Muntaner
7432,05,Sarrià-Sant Gervasi,Carrer Aribau
7437,05,Sarrià-Sant Gervasi,Carrer Moià
7440,05,Sarrià-Sant Gervasi,Carrer Alfons XII
7445,05,Sarrià-Sant Gervasi,Carrer Dénia
7448,05,Sarrià-Sant Gervasi,Carrer Santa Peronella
7449,05,Sarrià-Sant Gervasi,Carrer Marià Cubí
7455,05,Sarrià-Sant Gervasi,Carrer Avenir
7461,05,Sarrià-Sant Gervasi,Passatge Josep Llovera
7462,05,Sarrià-Sant Gervasi,Carrer Laforja
7466,05,Sarrià-Sant Gervasi,Carrer Camp d'en Vidal
7468,05,Sarrià-Sant Gervasi,Carrer Oliana
7474,05,Sarrià-Sant Gervasi,Carrer Moliné
7476,05,Sarrià-Sant Gervasi,Carrer Madrazo
7480,05,Sarrià-Sant Gervasi,Carrer Santaló
7481,05,Sarrià-Sant Gervasi,Carrer Regàs
7497,05,Sarrià-Sant Gervasi,Carrer Amigó
7502,05,Sarrià-Sant Gervasi,Carrer Sagués
7505,05,Sarrià-Sant Gervasi,Carrer Calvet
7532,05,Sarrià-Sant Gervasi,Carrer Calaf
7536,05,Sarrià-Sant Gervasi,Carrer Rector Ubach
7541,05,Sarrià-Sant Gervasi,Carrer Tavern
7546,05,Sarrià-Sant Gervasi,Plaça Francesc Macià
7547,05,Sarrià-Sant Gervasi,
7548,05,Sarrià-Sant Gervasi,Carrer Bori i Fontestà
7550,05,Sarrià-Sant Gervasi,Carrer Ganduxer
7551,05,Sarrià-Sant Gervasi,Carrer Francesc Pérez-Cabrero
7553,05,Sarrià-Sant Gervasi,Carrer Tenor Viñas
7554,05,Sarrià-Sant Gervasi,Carrer Ferran Agulló
7555,05,Sarrià-Sant Gervasi,Carrer Johann Sebastian Bach
7559,05,Sarrià-Sant Gervasi,Carrer Santa Fe de Nou Mèxic
7561,05,Sarrià-Sant Gervasi,Carrer Doctor Fleming
7562,05,Sarrià-Sant Gervasi,Carrer Escoles Pies
7570,05,Sarrià-Sant Gervasi,Carrer Modolell
7573,05,Sarrià-Sant Gervasi,Carrer Vallmajor
7575,05,Sarrià-Sant Gervasi,Carrer Reina Victòria
7579,05,Sarrià-Sant Gervasi,Carrer Tres Torres
7582,05,Sarrià-Sant Gervasi,Ronda General Mitre
7583,05,Sarrià-Sant Gervasi,Carrer José de Agulló
7584,05,Sarrià-Sant Gervasi,Carrer Lázaro Cárdenas
7586,05,Sarrià-Sant Gervasi,Carrer Valero
7589,05,Sarrià-Sant Gervasi,Carrer Jacinto Benavente
7592,05,Sarrià-Sant Gervasi,Carrer Alt de Gironella
7594,05,Sarrià-Sant Gervasi,Plaça Sant Gregori Taumaturg
7605,05,Sarrià-Sant Gervasi,Via Augusta
7616,05,Sarrià-Sant Gervasi,Carrer Ricardo Villa
7618,05,Sarrià-Sant Gervasi,Carrer Nena Casas
7623,05,Sarrià-Sant Gervasi,Carrer Doctor Roux
7629,05,Sarrià-Sant Gervasi,Carrer Àngel Guimerà
7632,05,Sarrià-Sant Gervasi,Carrer Rosari
7637,05,Sarrià-Sant Gervasi,Carrer Buïgas
7644,05,Sarrià-Sant Gervasi,Carrer Castellnou
7651,05,Sarrià-Sant Gervasi,Carrer Gironella
7659,05,Sarrià-Sant Gervasi,Carrer Descartes
7664,05,Sarrià-Sant Gervasi,Carrer Marc Aureli
7665,05,Sarrià-Sant Gervasi,Carrer Plató
7667,05,Sarrià-Sant Gervasi,Carrer Castelló
7672,05,Sarrià-Sant Gervasi,Carrer Sant Eusebi
7673,05,Sarrià-Sant Gervasi,Plaça Castelló
7678,05,Sarrià-Sant Gervasi,Carrer Vico
7688,05,Sarrià-Sant Gervasi,Carrer Raset
7692,05,Sarrià-Sant Gervasi,Carrer Freixa
7696,05,Sarrià-Sant Gervasi,Carrer Copèrnic
7710,05,Sarrià-Sant Gervasi,Carrer Calatrava
7713,05,Sarrià-Sant Gervasi,Carrer Milanesat
7715,05,Sarrià-Sant Gervasi,Carrer Vergós
7722,05,Sarrià-Sant Gervasi,Carrer Alacant
7723,05,Sarrià-Sant Gervasi,Passeig Sant Joan Bosco
7726,05,Sarrià-Sant Gervasi,Carrer Benet Mateu
7729,05,Sarrià-Sant Gervasi,Carrer Maria Auxiliadora
7732,05,Sarrià-Sant Gervasi,Carrer Capità Arenas
7735,05,Sarrià-Sant Gervasi,Carrer Francesc Carbonell
7737,05,Sarrià-Sant Gervasi,Carrer Manuel de Falla
7740,05,Sarrià-Sant Gervasi,Carrer Riu de l'Or
7742,05,Sarrià-Sant Gervasi,Carrer Santa Amèlia
7746,05,Sarrià-Sant Gervasi,Plaça Artós
7749,05,Sarrià-Sant Gervasi,Carrer Eduardo Conde
7751,05,Sarrià-Sant Gervasi,Carrer Trinquet
7754,05,Sarrià-Sant Gervasi,Carrer Osi
7757,05,Sarrià-Sant Gervasi,Carrer Cardenal Vives i Tutó
7761,05,Sarrià-Sant Gervasi,Carrer Caponata
7763,05,Sarrià-Sant Gervasi,Passatge Senillosa
7764,05,Sarrià-Sant Gervasi,Carrer Bonaplata
7769,05,Sarrià-Sant Gervasi,Carrer Oriol Mestres
7770,05,Sarrià-Sant Gervasi,Carrer Calàndries
7771,05,Sarrià-Sant Gervasi,Carrer Fontcoberta
7774,05,Sarrià-Sant Gervasi,Carrer Major de Sarrià
7776,05,Sarrià-Sant Gervasi,Carrer Cornet i Mas
7777,05,Sarrià-Sant Gervasi,Carrer Rocabertí
7780,05,Sarrià-Sant Gervasi,Carrer Tradició
7781,05,Sarrià-Sant Gervasi,Carrer Abat Samsó
7783,05,Sarrià-Sant Gervasi,Carrer Pere II de Montcada
7788,05,Sarrià-Sant Gervasi,Carrer Rafael Batlle
7789,05,Sarrià-Sant Gervasi,Carrer Gósol
7796,05,Sarrià-Sant Gervasi,Plaça Joaquim Pena
7805,05,Sarrià-Sant Gervasi,Carrer Demestre
7806,05,Sarrià-Sant Gervasi,Carrer Doctor Carulla
7808,05,Sarrià-Sant Gervasi,Carrer Pau Alcover
7811,05,Sarrià-Sant Gervasi,Carrer Anglí
7822,05,Sarrià-Sant Gervasi,Carrer Mare de Déu de Núria
7824,05,Sarrià-Sant Gervasi,Carrer Canet
7826,05,Sarrià-Sant Gervasi,Passatge Canet
7830,05,Sarrià-Sant Gervasi,Carrer Jaume Piquet
7833,05,Sarrià-Sant Gervasi,Carrer Ivorra
7834,05,Sarrià-Sant Gervasi,Carrer Monterols
7837,05,Sarrià-Sant Gervasi,Carrer Jordà
7839,05,Sarrià-Sant Gervasi,Carrer Canyelles
