name,addresses_road_name,addresses_start_street_number,addresses_district_id,addresses_district_name,geo_epgs_4326_lat,geo_epgs_4326_lon
Bar Cocteleria Elephanta,C Torrent d'en Vidalet,37,6,Gràcia,41.40455321964925,2.1587251561406275
Bar Cocteleria Elephanta,C Torrent d'en Vidalet,37,6,Gràcia,41.40455321964925,2.1587251561406275
Cocteleria Boadas,C Tallers,1,1,Ciutat Vella,41.38469812254818,2.17016223371085
Cocteleria Boadas,C Tallers,1,1,Ciutat Vella,41.38469812254818,2.17016223371085
Bar Musical Nix,C Rosselló,156,2,Eixample,41.39129047507136,2.154830040262932
Cocteleria San Basilio,Av Diagonal,337,2,Eixample,41.398396744162824,2.167879809006727
Cocteleria San Basilio,Av Diagonal,337,2,Eixample,41.398396744162824,2.167879809006727
Cocteleria San Basilio,Av Diagonal,337,2,Eixample,41.398396744162824,2.167879809006727
Discoteca Ker Club Barcelona,C Ramon Trias Fargas,2,1,Ciutat Vella,41.38602535095431,2.196560390003333
Hall0 Cocktail Bar,Pg Gràcia,75,2,Eixample,41.39394824496016,2.1622319089518474
Hall0 Cocktail Bar,Pg Gràcia,75,2,Eixample,41.39394824496016,2.1622319089518474
Sala Fundació Màgica,C Zamora,86,10,Sant Martí,41.39602936072267,2.1899655493540977
Marula Café Barcelona,C Escudellers,49,1,Ciutat Vella,41.38016461627024,2.176890987722211
Marula Café Barcelona,C Escudellers,49,1,Ciutat Vella,41.38016461627024,2.176890987722211
Bar Marsella,C Sant Pau,65,1,Ciutat Vella,41.3782782040133,2.17122360530803
City Hall Barcelona,Rbla Catalunya,2,2,Eixample,41.38767240351558,2.168440833723857
City Hall Barcelona,Rbla Catalunya,2,2,Eixample,41.38767240351558,2.168440833723857
Discoteca Blue Boîte,Av Diagonal,477,2,Eixample,41.39281575435929,2.145696147455505
Razzmatazz,C Almogàvers,122,10,Sant Martí,41.3977561996673,2.1910974309944122
Razzmatazz,C Almogàvers,122,10,Sant Martí,41.3977561996673,2.1910974309944122
Bar Musical Craft Barcelona,C Paradís,4,1,Ciutat Vella,41.38316256917568,2.1769828956771518
Tablao Framenco La Singla,C Marina,181,2,Eixample,41.39961801633128,2.180202948835963
Tablao Framenco La Singla,C Marina,181,2,Eixample,41.39961801633128,2.180202948835963
Restaurant Jok,C Mallorca,275,2,Eixample,41.394780684807124,2.1636064643362567
Restaurant Jok,C Mallorca,275,2,Eixample,41.394780684807124,2.1636064643362567
Restaurant Jok,C Mallorca,275,2,Eixample,41.394780684807124,2.1636064643362567
Sala Nota79,C Vallirana,79,5,Sarrià-Sant Gervasi,41.40533595627382,2.145832103145853
Sala Nota79,C Vallirana,79,5,Sarrià-Sant Gervasi,41.40533595627382,2.145832103145853
Bar El Rouge,C Poeta Cabanyes,21,3,Sants-Montjuïc,41.37417660426226,2.16570197954838
Bar El Rouge,C Poeta Cabanyes,21,3,Sants-Montjuïc,41.37417660426226,2.16570197954838
Bar El Rouge,C Poeta Cabanyes,21,3,Sants-Montjuïc,41.37417660426226,2.16570197954838
Bar Musical Bare Nostrum,Consell de Cent,384,2,Eixample,41.39543907514898,2.1716550874973453
Cafeteria restaurant Comillas,C Muntaner,190,2,Eixample,41.39276658227224,2.1515134020456643
Discoteca Aire Chicas,Diputació,233,2,Eixample,41.388467827264044,2.1642817404498693
Bar musical Honky Tonk  Blues,C Finlàndia,45,3,Sants-Montjuïc,41.37451427250659,2.1352454981434428
Restaurant Cafeteria Bòria Café *Poble Espanyol,Av Francesc Ferrer Guàrdia,13,3,Sants-Montjuïc,41.36914809976752,2.1467430809493484
Restaurant Cafeteria Bòria Café *Poble Espanyol,Av Francesc Ferrer Guàrdia,13,3,Sants-Montjuïc,41.36914809976752,2.1467430809493484
Discoteca Moog,C Arc del Teatre,3,1,Ciutat Vella,41.37810263291218,2.1750205741124047
Café Royale,C Nou de Zurbano,3,1,Ciutat Vella,41.37953735582486,2.1757081176225657
Escola de ball La Clave,Tenor Masini,65,3,Sants-Montjuïc,41.37779464410771,2.1316228231551433
Discoteca La Carpa Barcelona,Av Manuel Azaña,1,4,Les Corts,41.37704615291196,2.1102433249314747
Cocteleria Ventuno,C Or,21,6,Gràcia,41.40455417424451,2.1569494404772844
Cocteleria Ventuno,C Or,21,6,Gràcia,41.40455417424451,2.1569494404772844
Bar Espit Chupito,C Aribau,77,2,Eixample,41.3893739264994,2.1579054835360956
Restaurant Nervión,C Princesa,2,1,Ciutat Vella,41.38419749330031,2.1790920462060805
Restaurant Nervión,C Princesa,2,1,Ciutat Vella,41.38419749330031,2.1790920462060805
El Cafè de Les Delícies,Rbla Raval,47,1,Ciutat Vella,41.37817282477127,2.1704934158150695
Bar Restaurant La Higuera,C Sicília,101,2,Eixample,41.39582783319832,2.1809453170978967
Bar Restaurant La Higuera,C Sicília,101,2,Eixample,41.39582783319832,2.1809453170978967
Bar Restaurant La Higuera,C Sicília,101,2,Eixample,41.39582783319832,2.1809453170978967
Bar musical San Trop,C Comte d'Urgell,90,2,Eixample,41.38304043886288,2.157687555012478
Discoteca New Beat,Balmes,86,2,Eixample,41.39118098125482,2.160389785007188
Discoteca New Beat,Balmes,86,2,Eixample,41.39118098125482,2.160389785007188
Teatre Flamenc Barcelona,Carrer dels Abaixadors,6,1,Ciutat Vella,41.38310592859262,2.181191553452184
Teatre Flamenc Barcelona,Carrer dels Abaixadors,6,1,Ciutat Vella,41.38310592859262,2.181191553452184
Bar Musical The Shamrock,C Tallers,72,1,Ciutat Vella,41.385091096318206,2.1661052864565336
Bar Manchester *Valldonzella,C Valldonzella,40,1,Ciutat Vella,41.383472463708145,2.1650410792191233
Bar musical Mirablau,Plaça del Doctor Andreu,1,5,Sarrià-Sant Gervasi,41.41630398556836,2.1314166957286984
Bar musical Mirablau,Plaça del Doctor Andreu,1,5,Sarrià-Sant Gervasi,41.41630398556836,2.1314166957286984
Pub Madame Jasmine,Rbla Raval,22,1,Ciutat Vella,41.378038017835415,2.169687665192524
Pub Madame Jasmine,Rbla Raval,22,1,Ciutat Vella,41.378038017835415,2.169687665192524
Café Mudanzas,C Vidrieria,15,1,Ciutat Vella,41.3840597566491,2.183184727608598
Sala The Club M7,C Mèxic,7,3,Sants-Montjuïc,41.373077771889385,2.1482525661503633
Milans Cocktail Barcelona,Carrer de Milans,7,1,Ciutat Vella,41.38069660289495,2.179200834950244
Milans Cocktail Barcelona,Carrer de Milans,7,1,Ciutat Vella,41.38069660289495,2.179200834950244
JazzSí Club Taller de Músics,C Requesens,2,1,Ciutat Vella,41.37983801034717,2.1640907128848847
Cocteleria Negroni,C Joaquín Costa,46,1,Ciutat Vella,41.382951958959076,2.165471705736474
Cocteleria Negroni,C Joaquín Costa,46,1,Ciutat Vella,41.382951958959076,2.165471705736474
Bar musical New Chaps,Av Diagonal,365,2,Eixample,41.39714607914436,2.162803248441622
Bar musical La Trabanqueta,C Mallorca,329,2,Eixample,41.39826190210018,2.168228438932372
Bar musical Sabor Cubano *Francisco Giner,C Francisco Giner,32,6,Gràcia,41.39939919545339,2.158955446305032
Discoteca Twenties Barcelona,C Rosselló,208,2,Eixample,41.39364854152425,2.1579674657996786
Discoteca Twenties Barcelona,C Rosselló,208,2,Eixample,41.39364854152425,2.1579674657996786
Restaurant Carpe Diem Lounge Club - CDLC,Passeig Marítim de la Barceloneta - Oriol Bohigas,32,1,Ciutat Vella,41.38346152967782,2.195232897771743
Restaurant Carpe Diem Lounge Club - CDLC,Passeig Marítim de la Barceloneta - Oriol Bohigas,32,1,Ciutat Vella,41.38346152967782,2.195232897771743
Bar Musical Snooker Club Barcelona,C Roger de Llúria,42,2,Eixample,41.392162332990836,2.1703701211751545
Bar Musical Snooker Club Barcelona,C Roger de Llúria,42,2,Eixample,41.392162332990836,2.1703701211751545
Bar Musical Snooker Club Barcelona,C Roger de Llúria,42,2,Eixample,41.392162332990836,2.1703701211751545
Discoteca Bailodromo,C Felip II,25,9,Sant Andreu,41.41759885408637,2.190372312708387
La Cervesera Artesana,C Sant Agustí,14,6,Gràcia,41.39819063773138,2.160877642271708
Pepe Bar,C Pamplona,91,10,Sant Martí,41.396832757654764,2.1910330889967984
Discoteca Atlantic Sound BCN,Carrer del Plom,1,3,Sants-Montjuïc,41.351696251860766,2.135542512155757
Bar Musical Kahiki,G.V. Corts Catalanes,581,2,Eixample,41.38546797813454,2.162557302390988
Discoteca Club Catwalk,C Ramon Trias Fargas,2,1,Ciutat Vella,41.38602535095431,2.196560390003333
Discoteca Club Catwalk,C Ramon Trias Fargas,2,1,Ciutat Vella,41.38602535095431,2.196560390003333
Discoteca Club Catwalk,C Ramon Trias Fargas,2,1,Ciutat Vella,41.38602535095431,2.196560390003333
Restaurant Austin's Diner,Carrer del Carme,33,1,Ciutat Vella,41.382081089638596,2.1700147680151964
Restaurant Austin's Diner,Carrer del Carme,33,1,Ciutat Vella,41.382081089638596,2.1700147680151964
Sala Safari Disco Club Barcelona,Carrer de Tarragona,141,3,Sants-Montjuïc,41.37836365659044,2.144903970491513
Sala Safari Disco Club Barcelona,Carrer de Tarragona,141,3,Sants-Montjuïc,41.37836365659044,2.144903970491513
Bar Otaku Akihabar BCN,Carrer d'Eugeni d'Ors,5,4,Les Corts,41.38404979494545,2.128804158661301
Bar Otaku Akihabar BCN,Carrer d'Eugeni d'Ors,5,4,Les Corts,41.38404979494545,2.128804158661301
Discoteca Wolf Barcelona,Almogàvers,88,10,Sant Martí,41.3959165649819,2.1886110824901572
Bar Musical Pony Café,C Portal Nou,23,1,Ciutat Vella,41.388756500336285,2.180664984498364
Bar Musical Robadors 23,C Robador,23,1,Ciutat Vella,41.37969029923238,2.1707734546495163
Bar musical Número 9,C Vidrieria,9,1,Ciutat Vella,41.384171374305986,2.1829154304659037
Bar musical Summum NightBar,C Aribau,66,2,Eixample,41.38882170822292,2.1590027056469863
Bar Musical Pub Sotavent,C Major de Sarrià,61,5,Sarrià-Sant Gervasi,41.39819134208596,2.122389815504967
Bar Musical Pub Sotavent,C Major de Sarrià,61,5,Sarrià-Sant Gervasi,41.39819134208596,2.122389815504967
Bar Musical Pub Sotavent,C Major de Sarrià,61,5,Sarrià-Sant Gervasi,41.39819134208596,2.122389815504967
L'Ex-Designer Project Bar,C Entença,3,2,Eixample,41.37547091723156,2.155976362002667
Bar Musical Ruta 66,C Sòcrates,66,9,Sant Andreu,41.43198313994531,2.186010931230324
Espai Cultural i Gastronòmic Casa Montjuïc,Carrer de Vila i Vilà,63,3,Sants-Montjuïc,41.37384901072978,2.169656036452183
Espai Cultural i Gastronòmic Casa Montjuïc,Carrer de Vila i Vilà,63,3,Sants-Montjuïc,41.37384901072978,2.169656036452183
Espai Cultural i Gastronòmic Casa Montjuïc,Carrer de Vila i Vilà,63,3,Sants-Montjuïc,41.37384901072978,2.169656036452183
Discoteca Arena Xperience,Rda Sant Pere,19,2,Eixample,41.38962561720019,2.1740469932816198
Pub Ambarito,C Consell de Cent,193,2,Eixample,41.38431019706196,2.1564849782358957
Pub Ambarito,C Consell de Cent,193,2,Eixample,41.38431019706196,2.1564849782358957
Cocteleria Nola,Carrer de Santa Teresa,1,6,Gràcia,41.398079096179615,2.159655379839964
Cocteleria Nola,Carrer de Santa Teresa,1,6,Gràcia,41.398079096179615,2.159655379839964
Discoteca Barroko's,Aribau,242,5,Sarrià-Sant Gervasi,41.395807586298254,2.1497435681182577
Discoteca Barroko's,Aribau,242,5,Sarrià-Sant Gervasi,41.395807586298254,2.1497435681182577
Bar musical Paco Moreno,C Balmes,56,2,Eixample,41.38948520950373,2.1626356910049322
Bar Musical La Fira,C Provença,171,2,Eixample,41.39042846573138,2.1555808478657106
Restaurant El Patio Andaluz,C Rocafort,231,2,Eixample,41.38493696007484,2.145699638113742
Restaurant El Patio Andaluz,C Rocafort,231,2,Eixample,41.38493696007484,2.145699638113742
Cocteleria El Copetín,Pg Born,19,1,Ciutat Vella,41.38491138203342,2.182740723733004
Cocteleria El Copetín,Pg Born,19,1,Ciutat Vella,41.38491138203342,2.182740723733004
Cocteleria El Copetín,Pg Born,19,1,Ciutat Vella,41.38491138203342,2.182740723733004
Bar musical Le Cyrano,Aribau,154,2,Eixample,41.392227616896704,2.1544931281410387
Bar Trash Talk,Carrer de Pere IV,244,10,Sant Martí,41.40509985905568,2.1997537893241734
Restaurant Jacqueline Barcelona,Carrer d'Enric Granados,66,2,Eixample,41.392112904203124,2.156855974129123
Restaurant Jacqueline Barcelona,Carrer d'Enric Granados,66,2,Eixample,41.392112904203124,2.156855974129123
Restaurant Jacqueline Barcelona,Carrer d'Enric Granados,66,2,Eixample,41.392112904203124,2.156855974129123
Bar musical karaoke A viva voz *Muntaner,Carrer de Muntaner,414,5,Sarrià-Sant Gervasi,41.40064533863631,2.141018810755501
Bar musical karaoke A viva voz *Muntaner,Carrer de Muntaner,414,5,Sarrià-Sant Gervasi,41.40064533863631,2.141018810755501
Bar Olímpic,Carrer de Joaquín Costa,25,1,Ciutat Vella,41.382042218836446,2.1662714200967508
Bar Olímpic,Carrer de Joaquín Costa,25,1,Ciutat Vella,41.382042218836446,2.1662714200967508
Bar Musical Síncopa,C Avinyó,35,1,Ciutat Vella,41.38038486495567,2.1790455907532307
Bar Musical Síncopa,C Avinyó,35,1,Ciutat Vella,41.38038486495567,2.1790455907532307
Bar Musical Síncopa,C Avinyó,35,1,Ciutat Vella,41.38038486495567,2.1790455907532307
Restaurant Gala Barcelona,Carrer de Provença,286,2,Eixample,41.39416705168491,2.160893343821387
Restaurant Gala Barcelona,Carrer de Provença,286,2,Eixample,41.39416705168491,2.160893343821387
Restaurant Gala Barcelona,Carrer de Provença,286,2,Eixample,41.39416705168491,2.160893343821387
Sala B,C Muntaner,246,5,Sarrià-Sant Gervasi,41.39462416093732,2.1490629497204705
Bar Musical Velvet,C Balmes,161,2,Eixample,41.394630938958436,2.1554916493596523
Bar Café Berlín,C Muntaner,240,5,Sarrià-Sant Gervasi,41.39435992415567,2.1495155215376536
Cocteleria Libertine,Gran Via de les Corts Catalanes,700,2,Eixample,41.39363075012316,2.174292114308535
Cocteleria Libertine,Gran Via de les Corts Catalanes,700,2,Eixample,41.39363075012316,2.174292114308535
Restaurant Cómico-Cómico,C Aribau,87,2,Eixample,41.38963611084167,2.157555547149624
Restaurant Cómico-Cómico,C Aribau,87,2,Eixample,41.38963611084167,2.157555547149624
Discoteca Q Pedralbes,C Santa Caterina de Siena,28,4,Les Corts,41.39007726397428,2.1105905629941457
Dmen's Gay Bar,C Consell de Cent,257,2,Eixample,41.38690073332765,2.159931351021674
Bar Restaurant El Último Agave,C Aragó,193,2,Eixample,41.38789438953104,2.1589071315097383
Bar Restaurant El Último Agave,C Aragó,193,2,Eixample,41.38789438953104,2.1589071315097383
Big Bang Bar,C Botella,7,1,Ciutat Vella,41.37913148915533,2.165960625122118
Karaoke Weekend,C Diputació,365,2,Eixample,41.39640793211598,2.1748493985193593
Le Pop Bar,la Rambla,111,1,Ciutat Vella,41.38390793676847,2.170925662996933
Mariposa Negra Cocktail Bar,Plaça de les Olles,4,1,Ciutat Vella,41.383719684317704,2.183105361640218
Mariposa Negra Cocktail Bar,Plaça de les Olles,4,1,Ciutat Vella,41.383719684317704,2.183105361640218
Bar Guayoyo,Pl Camp,2,5,Sarrià-Sant Gervasi,41.40353935182329,2.136347375782836
Bar Guayoyo,Pl Camp,2,5,Sarrià-Sant Gervasi,41.40353935182329,2.136347375782836
Bar Manchester *Milans,C Milans,5,1,Ciutat Vella,41.380673329300826,2.1790331368717992
Espai Abaixadors10,C Abaixadors,10,1,Ciutat Vella,41.38313766764445,2.1812079409287026
Espai Abaixadors10,C Abaixadors,10,1,Ciutat Vella,41.38313766764445,2.1812079409287026
Golden Shisha Lounge,C Plató,13,5,Sarrià-Sant Gervasi,41.400356636257655,2.141795642545872
Bar musical Aloha,C Provença,159,2,Eixample,41.38976422851548,2.154691016573122
Bar musical Aloha,C Provença,159,2,Eixample,41.38976422851548,2.154691016573122
Bar musical Aloha,C Provença,159,2,Eixample,41.38976422851548,2.154691016573122
Club Red 58,Carrer del Consell de Cent,280,2,Eixample,41.389314537679645,2.1635206374326703
Club Red 58,Carrer del Consell de Cent,280,2,Eixample,41.389314537679645,2.1635206374326703
Cocteleria Dry Martini,Carrer d'Aribau,162,2,Eixample,41.392747129473754,2.153755190091385
Cocteleria Dry Martini,Carrer d'Aribau,162,2,Eixample,41.392747129473754,2.153755190091385
Bar Kentucky,Arc del Teatre,11,1,Ciutat Vella,41.37773746261081,2.1747141205093774
Restaurant & Cocktails Oda,Marina,19,1,Ciutat Vella,41.38711355868508,2.19657227700629
Restaurant & Cocktails Oda,Marina,19,1,Ciutat Vella,41.38711355868508,2.19657227700629
Restaurant & Cocktails Oda,Marina,19,1,Ciutat Vella,41.38711355868508,2.19657227700629
Bar Musical El Cangrejo,C Montserrat,9,1,Ciutat Vella,41.377306205542666,2.1749164942038908
Bar musical El Col·leccionista,C Torrent de les Flors,46,6,Gràcia,41.405928374325434,2.160597890969117
Plata Cocktail Bar,Carrer del Consell de Cent,233,2,Eixample,41.38591435345882,2.1586203473449914
Plata Cocktail Bar,Carrer del Consell de Cent,233,2,Eixample,41.38591435345882,2.1586203473449914
Sala Vol,Sancho de Avila,78,10,Sant Martí,41.39947176748643,2.1911766196332345
Cocteleria Focacha,Carrer de Tuset,17,5,Sarrià-Sant Gervasi,41.39609626603632,2.151556832415329
Cocteleria Focacha,Carrer de Tuset,17,5,Sarrià-Sant Gervasi,41.39609626603632,2.151556832415329
Restaurant Feroz,C Tuset,27,5,Sarrià-Sant Gervasi,41.396581483249285,2.150925337044923
Restaurant Feroz,C Tuset,27,5,Sarrià-Sant Gervasi,41.396581483249285,2.150925337044923
Restaurant Feroz,C Tuset,27,5,Sarrià-Sant Gervasi,41.396581483249285,2.150925337044923
Bar musical Berimbau,Pg Born,17,1,Ciutat Vella,41.38473370117052,2.1826265545975816
Discoteca Karma,Pl Reial,10,1,Ciutat Vella,41.38024675735264,2.1756129701103344
Bar Cocteleria El Born,Pg Born,26,1,Ciutat Vella,41.3847997564601,2.1829822055095467
Bar Cocteleria El Born,Pg Born,26,1,Ciutat Vella,41.3847997564601,2.1829822055095467
Bar musical La Kontra de Gràcia,Plaça del Sol,3,6,Gràcia,41.4014849827007,2.156933308268389
Bar musical La Kontra de Gràcia,Plaça del Sol,3,6,Gràcia,41.4014849827007,2.156933308268389
Bar L'Antiquari,C Veguer,13,1,Ciutat Vella,41.383945815176865,2.1775126566064578
Bar L'Antiquari,C Veguer,13,1,Ciutat Vella,41.383945815176865,2.1775126566064578
Jamboree 3,Plaça Reial,18,1,Ciutat Vella,41.379790742572375,2.1751625816640954
Jamboree 3,Plaça Reial,18,1,Ciutat Vella,41.379790742572375,2.1751625816640954
Restaurant L'Estació Espai Gastronòmic,Avinguda del Marquès de l'Argentera,6,1,Ciutat Vella,41.38445846777905,2.185193301193823
Restaurant L'Estació Espai Gastronòmic,Avinguda del Marquès de l'Argentera,6,1,Ciutat Vella,41.38445846777905,2.185193301193823
