"station_id","name","physical_configuration","lat","lon","altitude","address","cross_street","post_code","capacity","is_charging_station","short_name","nearby_distance","x_ride_code_support","rental_uris","is_valet_station","last_updated","ttl"
258,"C/ FERNANDO PESSOA, 41","ELECTRICBIKESTATION",41.4419866639024,2.19295764171618,23.5,"C/ FERNANDO PESSOA, 41","09-SantAndreu/60-Sant Andreu",8030,27,TRUE,258,1000,TRUE,NA,NA,1756677602,0
259,"C/ DE BARTRINA, 14","ELECTRICBIKESTATION",41.4391174,2.1858025,34,"C/ DE BARTRINA, 14","09-SantAndreu/60-Sant Andreu",8030,24,TRUE,259,1000,TRUE,NA,NA,1756677602,0
260,"CARRER DEL CINCA, 7","ELECTRICBIKESTATION",41.4356895,2.1920873,22,"CARRER DEL CINCA, 7","09-SantAndreu/60-Sant Andreu",8030,27,TRUE,260,1000,TRUE,NA,NA,1756677602,0
261,"C/ VILLARROEL, 39","ELECTRICBIKESTATION",41.3821314,2.1606534,17,"C/ VILLARROEL, 39","02-Eixample/10-Sant Antoni",8011,32,TRUE,261,1000,TRUE,NA,NA,1756677602,0
262,"C/ ENTENÇA, 70","ELECTRICBIKESTATION",41.3790954665734,2.1516210083712,21,"C/ ENTENÇA, 70","02-Eixample/09-la Nova Esquerra de l'Eixample",8015,24,TRUE,262,1000,TRUE,NA,NA,1756677602,0
263,"PG. TORRAS I BAGES, 29","ELECTRICBIKESTATION",41.4378773,2.1910691,23,"PG. TORRAS I BAGES, 29","09-SantAndreu/60-Sant Andreu",8030,20,TRUE,263,1000,TRUE,NA,NA,1756677602,0
264,"C/REPÚBLICA DOMINICANA, 25 (CENTRO COMERCIAL)","ELECTRICBIKESTATION",41.439929,2.1970692,20,"C/REPÚBLICA DOMINICANA, 25 (CENTRO COMERCIAL)","09-SantAndreu/59-el Bon Pastor",8030,32,TRUE,264,1000,TRUE,NA,NA,1756677602,0
265,"C/ CASANOVA, 55","ELECTRICBIKESTATION",41.3847738,2.1592566,23,"C/ CASANOVA, 55","02-Eixample/08-l'Antiga Esquerra de l'Eixample",8011,27,TRUE,265,1000,TRUE,NA,NA,1756677602,0
266,"C/ RIERA D'HORTA, 2","ELECTRICBIKESTATION",41.427591,2.183966,38,"C/ RIERA D'HORTA, 2","09-SantAndreu/62-el Congrés i els Indians",8027,34,TRUE,266,1000,TRUE,NA,NA,1756677602,0
267,"PG. TORRAS I BAGES, 129","ELECTRICBIKESTATION",41.4433647,2.1906302,29,"PG. TORRAS I BAGES, 129","09-SantAndreu/60-Sant Andreu",8030,24,TRUE,267,1000,TRUE,NA,NA,1756677602,0
268,"C/ FERNANDO PESSOA, 72","ELECTRICBIKESTATION",41.4457195,2.1929816,26,"C/ FERNANDO PESSOA, 72","09-SantAndreu/60-Sant Andreu",8030,27,TRUE,268,1000,TRUE,NA,NA,1756677602,0
269,"VIA BARCINO, 121","ELECTRICBIKESTATION",41.448152,2.19294,26,"VIA BARCINO, 121","09-SantAndreu/57-la Trinitat Vella",8033,20,TRUE,269,1000,TRUE,NA,NA,1756677602,0
270,"CRTA. DE RIBES, 77 (TRINITAT VELLA)","ELECTRICBIKESTATION",41.4486328,2.1898372,35,"270 - CRTA. DE RIBES, 77 (TRINITAT VELLA)","09-SantAndreu/57-la Trinitat Vella",8033,27,TRUE,270,1000,TRUE,NA,NA,1756677602,0
271,"VIA DE BÀRCINO, 54","ELECTRICBIKESTATION",41.45137,2.1922985,NA,"VIA DE BÀRCINO, 54","09-SantAndreu/57-la Trinitat Vella",8033,21,TRUE,271,1000,TRUE,NA,NA,1756677602,0
272,"C/ CONCEPCIÓ ARENAL, 281","ELECTRICBIKESTATION",41.4325013,2.1842021,32,"C/ CONCEPCIÓ ARENAL, 281","09-SantAndreu/60-Sant Andreu",8033,27,TRUE,272,1000,TRUE,NA,NA,1756677602,0
273,"AV. MERIDIANA, 404","ELECTRICBIKESTATION",41.4304126,2.1834174,38,"AV. MERIDIANA, 404","09-SantAndreu/60-Sant Andreu",8030,36,TRUE,273,1000,TRUE,NA,NA,1756677602,0
274,"RAMBLA FABRA I PUIG, 67","ELECTRICBIKESTATION",41.4299201,2.1849813,33,"RAMBLA FABRA I PUIG, 67","09-SantAndreu/60-Sant Andreu",8030,32,TRUE,274,1000,TRUE,NA,NA,1756677602,0
275,"AV. RIO DE JANEIRO, 3","ELECTRICBIKESTATION",41.43068,2.1821802,38,"AV. RIO DE JANEIRO, 3","08-NouBarris/45-Porta",8016,32,TRUE,275,1000,TRUE,NA,NA,1756677602,0
276,"PLAÇA ALFONS X EL SAVI / RONDA DEL GUIN","ELECTRICBIKESTATION",41.4121345,2.1652216,88,"PLAÇA ALFONS X EL SAVI / RONDA DEL GUINARDO","07-Horta-Guinardó/33-el Baix Guinardó",8024,27,TRUE,276,1000,TRUE,NA,NA,1756677602,0
277,"TRAVESSERA DE GRÀCIA, 328","ELECTRICBIKESTATION",41.4082107,2.1689962,60,"TRAVESSERA DE GRÀCIA, 328","07-Horta-Guinardó/33-el Baix Guinardó",8025,27,TRUE,277,1000,TRUE,NA,NA,1756677602,0
278,"TRAVESSERA DE GRÀCIA, 368","ELECTRICBIKESTATION",41.4098842,2.1715285,59,"TRAVESSERA DE GRÀCIA, 368","07-Horta-Guinardó/33-el Baix Guinardó",8025,27,TRUE,278,1000,TRUE,NA,NA,1756677602,0
279,"C/ MAS CASANOVAS, 137","ELECTRICBIKESTATION",41.4158995,2.1745567,75,"C/ MAS CASANOVAS, 137","07-Horta-Guinardó/35-el Guinardó",8041,27,TRUE,279,1000,TRUE,NA,NA,1756677602,0
280,"C/ SANT ANTONI Mª CLARET, 290-296","ELECTRICBIKESTATION",41.4138664,2.1777274,49,"C/ SANT ANTONI Mª CLARET, 290-296","07-Horta-Guinardó/35-el Guinardó",8041,27,TRUE,280,1000,TRUE,NA,NA,1756677602,0
281,"C/ D'ESCORNALBOU, 51","ELECTRICBIKESTATION",41.4180789,2.1763994,74,"C/ D'ESCORNALBOU, 51","07-Horta-Guinardó/35-el Guinardó",8041,24,TRUE,281,1000,TRUE,NA,NA,1756677602,0
282,"PG. FONT D´EN- FARGAS, 1","ELECTRICBIKESTATION",41.4275514,2.1659881,75,"PG. FONT D´EN- FARGAS, 1","07-Horta-Guinardó/36-la Font d'en Fargues",8031,27,TRUE,282,1000,TRUE,NA,NA,1756677602,0
283,"C/ FULTON, 1","ELECTRICBIKESTATION",41.4297231,2.1617032,76,"C/ FULTON, 1","07-Horta-Guinardó/43-Horta",8032,20,TRUE,283,1000,TRUE,NA,NA,1756677602,0
284,"AV. DIAGONAL, 652","ELECTRICBIKESTATION",41.389462,2.1314948,63,"AV. DIAGONAL, 652","04-LesCorts/19-les Corts",8034,27,TRUE,284,1000,TRUE,NA,NA,1756677602,0
285,"C/ MALATS, 98-100","ELECTRICBIKESTATION",41.4366708,2.186105,35,"C/ MALATS, 98-100","09-SantAndreu/60-Sant Andreu",8030,15,TRUE,285,1000,TRUE,NA,NA,1756677602,0
286,"C/ BOLÍVIA, 76","ELECTRICBIKESTATION",41.4030225,2.1913538,7,"C/ BOLÍVIA, 76","10-SantMartí/66-el Parc i la Llacuna del Poblenou",8018,18,TRUE,286,1000,TRUE,NA,NA,1756677602,0
287,"GRAN VIA DE LES CORTS CATALANES, 632","ELECTRICBIKESTATION",41.3890626,2.1679313,22,"GRAN VIA DE LES CORTS CATALANES, 632","02-Eixample/07-la Dreta de l'Eixample",8007,16,TRUE,287,1000,TRUE,NA,NA,1756677602,0
288,"PL. VIRREI AMAT","ELECTRICBIKESTATION",41.4296439,2.174444,55,"PL. VIRREI AMAT","08-NouBarris/44-Vilapicina i la Torre Llobeta",8016,32,TRUE,288,1000,TRUE,NA,NA,1756677602,0
289,"C/ MÚRCIA, 64","ELECTRICBIKESTATION",41.4166982,2.1909952,17,"C/ MÚRCIA, 64","09-SantAndreu/63-Navas",8027,27,TRUE,289,1000,TRUE,NA,NA,1756677602,0
290,"PL. DELS JARDINS D'ALFÀBIA, 1","ELECTRICBIKESTATION",41.4373376,2.1740962,66,"PL. DELS JARDINS D'ALFÀBIA, 1","08-NouBarris/45-Porta",8016,17,TRUE,290,1000,TRUE,NA,NA,1756677602,0
291,"C/ CUBELLES, 2","ELECTRICBIKESTATION",41.426078,2.1751572,57,"C/ CUBELLES, 2","08-NouBarris/44-Vilapicina i la Torre Llobeta",8031,27,TRUE,291,1000,TRUE,NA,NA,1756677602,0
292,"C/ AMILCAR, 1","ELECTRICBIKESTATION",41.4300161,2.1720191,61,"C/ AMILCAR, 1","08-NouBarris/44-Vilapicina i la Torre Llobeta",8031,12,TRUE,292,1000,TRUE,NA,NA,1756677602,0
293,"C/ GRANOLLERS, 1","ELECTRICBIKESTATION",41.4283127,2.1629889,78,"C/ GRANOLLERS, 1","07-Horta-Guinardó/43-Horta",8032,24,TRUE,293,1000,TRUE,NA,NA,1756677602,0
294,"SEU DEL DISTRICTE (NOU BARRIS)","ELECTRICBIKESTATION",41.4363473,2.1706752,72,"SEU DEL DISTRICTE (NOU BARRIS)","08-NouBarris/48-la Guineueta",8042,24,TRUE,294,1000,TRUE,NA,NA,1756677602,0
295,"C/ SANT ISCLE, 60","ELECTRICBIKESTATION",41.433384,2.1716309,61,"C/ SANT ISCLE, 60","08-NouBarris/46-el Turó de la Peira",8031,27,TRUE,295,1000,TRUE,NA,NA,1756677602,0
296,"C/ DE ROSSELLÓ I PORCEL, 1 | AV. MERIDIANA","ELECTRICBIKESTATION",41.4364887,2.1841014,41,"C/ DE ROSSELLÓ I PORCEL, 1 | AV. MERIDIANA","08-NouBarris/45-Porta",8016,33,TRUE,296,1000,TRUE,NA,NA,1756677602,0
297,"C/ TURÓ BLAU, 1-3","ELECTRICBIKESTATION",41.4388223,2.1767828,62,"C/ TURÓ BLAU, 1-3","08-NouBarris/52-la Prosperitat",8016,24,TRUE,297,1000,TRUE,NA,NA,1756677602,0
298,"C/ ANDREU NIN, 22","ELECTRICBIKESTATION",41.4347233,2.1817718,41,"C/ ANDREU NIN, 22","08-NouBarris/45-Porta",8016,32,TRUE,298,1000,TRUE,NA,NA,1756677602,0
299,"C/ DE L'ESCULTOR ORDÓÑEZ, 55","ELECTRICBIKESTATION",41.4340849,2.1748267,53,"C/ DE L'ESCULTOR ORDÓÑEZ, 55","08-NouBarris/45-Porta",8016,27,TRUE,299,1000,TRUE,NA,NA,1756677602,0
300,"C/ DE MALADETA, 1","ELECTRICBIKESTATION",41.4315843,2.1769107,44,"C/ DE MALADETA, 1","08-NouBarris/45-Porta",8016,18,TRUE,300,1000,TRUE,NA,NA,1756677602,0
301,"C/ MARIE CURIE, 8-14","ELECTRICBIKESTATION",41.4366871,2.1693134,73,"C/ MARIE CURIE, 8-14","08-NouBarris/48-la Guineueta",8042,27,TRUE,301,1000,TRUE,NA,NA,1756677602,0
302,"C/ CAVALLERS, 41","ELECTRICBIKESTATION",41.3906352,2.111541,111,"C/ CAVALLERS, 41","04-LesCorts/21-Pedralbes",8034,39,TRUE,302,1000,TRUE,NA,NA,1756677602,0
303,"C/ CAVALLERS, 67","ELECTRICBIKESTATION",41.3934324,2.115107,101,"C/ CAVALLERS, 67","04-LesCorts/21-Pedralbes",8034,27,TRUE,303,1000,TRUE,NA,NA,1756677602,0
304,"PG. MANUEL GIRONA, 7","ELECTRICBIKESTATION",41.39038,2.121,78,"PG. MANUEL GIRONA, 7","04-LesCorts/23-Sarrià",8034,26,TRUE,304,1000,TRUE,NA,NA,1756677602,0
305,"AV. DIAGONAL, 680","ELECTRICBIKESTATION",41.3875297,2.1237141,65,"AV. DIAGONAL, 680","04-LesCorts/21-Pedralbes",8034,27,TRUE,305,1000,TRUE,NA,NA,1756677602,0
306,"C/ DOCTOR SALVADOR CARDENAL, 1-5","ELECTRICBIKESTATION",41.3853868,2.122893,60,"C/ DOCTOR SALVADOR CARDENAL, 1-5","04-LesCorts/20-la Maternitat i Sant Ramon",8028,31,TRUE,306,1000,TRUE,NA,NA,1756677602,0
307,"C/ PINTOR RIBALTA | AV. XILE","ELECTRICBIKESTATION",41.3791986,2.1135824,60,"C/ PINTOR RIBALTA | AV. XILE","04-LesCorts/20-la Maternitat i Sant Ramon",8028,32,TRUE,307,1000,TRUE,NA,NA,1756677602,0
308,"C/ CARDENAL REIG, 11","ELECTRICBIKESTATION",41.37684,2.114029,54,"C/ CARDENAL REIG, 11","04-LesCorts/20-la Maternitat i Sant Ramon",8028,27,TRUE,308,1000,TRUE,NA,NA,1756677602,0
309,"C/ SANT RAMON NONAT,  26","ELECTRICBIKESTATION",41.3770199,2.1169828,50,"C/ SANT RAMON NONAT,  26","04-LesCorts/20-la Maternitat i Sant Ramon",8028,22,TRUE,309,1000,TRUE,NA,NA,1756677602,0
310,"C/ JOSEP SAMITIER | AV. JOAN XXIII","ELECTRICBIKESTATION",41.3812111,2.1190863,46,"C/ JOSEP SAMITIER | AV. JOAN XXIII","04-LesCorts/20-la Maternitat i Sant Ramon",8028,27,TRUE,310,1000,TRUE,NA,NA,1756677602,0
311,"C/ GALLEGO, 2","ELECTRICBIKESTATION",41.3785631,2.1202487,43,"C/ GALLEGO, 2","04-LesCorts/20-la Maternitat i Sant Ramon",8028,23,TRUE,311,1000,TRUE,NA,NA,1756677602,0
312,"C/ ARIZALA, 77","ELECTRICBIKESTATION",41.3789061,2.1233038,40,"C/ ARIZALA, 77","04-LesCorts/20-la Maternitat i Sant Ramon",8028,36,TRUE,312,1000,TRUE,NA,NA,1756677602,0
313,"C/ FELIU DE CASANOVA, 1","ELECTRICBIKESTATION",41.3754188,2.1297823,28,"C/ FELIU DE CASANOVA, 1","03-Sants-Montjuïc/17-Sants - Badal",8028,29,TRUE,313,1000,TRUE,NA,NA,1756677602,0
314,"RAMBLA DEL BRASIL, 44","ELECTRICBIKESTATION",41.3783067,2.1297303,35,"RAMBLA DEL BRASIL, 44","03-Sants-Montjuïc/18-Sants",8028,24,TRUE,314,1000,TRUE,NA,NA,1756677602,0
315,"C/ DEL GUINARDÓ, 32-38","ELECTRICBIKESTATION",41.4156285,2.1817876,38,"C/ DEL GUINARDÓ, 32-38","10-SantMartí/64-el Camp de l'Arpa del Clot",8041,27,TRUE,315,1000,TRUE,NA,NA,1756677602,0
316,"C/ CANTÀBRIA, 55","ELECTRICBIKESTATION",41.4224015,2.198071,9,"C/ CANTÀBRIA, 55","10-SantMartí/73-la Verneda i la Pau",8020,26,TRUE,316,1000,TRUE,NA,NA,1756677602,0
317,"RAMBLA DE PRIM, 256","ELECTRICBIKESTATION",41.4256626,2.2008632,11,"RAMBLA DE PRIM, 256","10-SantMartí/73-la Verneda i la Pau",8020,27,TRUE,317,1000,TRUE,NA,NA,1756677602,0
318,"C/ CASTILLEJOS, 388","ELECTRICBIKESTATION",41.412427,2.170592,77,"C/ CASTILLEJOS, 388","07-Horta-Guinardó/33-el Baix Guinardó",8025,32,TRUE,318,1000,TRUE,NA,NA,1756677602,0
319,"C/ SAGUÉS, 1","ELECTRICBIKESTATION",41.3937414,2.1455022,51,"C/ SAGUÉS, 1","05-Sarrià-StGervasi/26-Sant Gervasi - Galvany",8021,31,TRUE,319,1000,TRUE,NA,NA,1756677602,0
320,"C/ MADRAZO, 39","ELECTRICBIKESTATION",41.400305,2.149144,67,"C/ MADRAZO, 39","05-Sarrià-StGervasi/26-Sant Gervasi - Galvany",8006,27,TRUE,320,1000,TRUE,NA,NA,1756677602,0
321,"C/ SANT HERMENEGILD, 30","ELECTRICBIKESTATION",41.4031529,2.1445843,79,"C/ SANT HERMENEGILD, 30","05-Sarrià-StGervasi/27-el Putxet i el Farró",8006,27,TRUE,321,1000,TRUE,NA,NA,1756677602,0
322,"C/ SANTALÓ, 165","ELECTRICBIKESTATION",41.4009,2.13892,106,"C/ SANTALÓ, 165","05-Sarrià-StGervasi/26-Sant Gervasi - Galvany",8021,24,TRUE,322,1000,TRUE,NA,NA,1756677602,0
323,"C/ VALLMAJOR, 13","ELECTRICBIKESTATION",41.3981616,2.1386719,88,"C/ VALLMAJOR, 13","05-Sarrià-StGervasi/26-Sant Gervasi - Galvany",8021,27,TRUE,323,1000,TRUE,NA,NA,1756677602,0
324,"C/ REINA VICTORIA, 31","ELECTRICBIKESTATION",41.3969455,2.136346,80,"C/ REINA VICTORIA, 31","05-Sarrià-StGervasi/26-Sant Gervasi - Galvany",8021,27,TRUE,324,1000,TRUE,NA,NA,1756677602,0
325,"C/ ALT DE GIRONELLA, 13","ELECTRICBIKESTATION",41.3949601,2.1302775,82,"C/ ALT DE GIRONELLA, 13","05-Sarrià-StGervasi/24-les Tres Torres",8017,23,TRUE,325,1000,TRUE,NA,NA,1756677602,0
326,"C/ BALMES, 409","ELECTRICBIKESTATION",41.4074131,2.1381069,111,"C/ BALMES, 409","05-Sarrià-StGervasi/25-Sant Gervasi - la Bonanova",8022,32,TRUE,326,1000,TRUE,NA,NA,1756677602,0
327,"C/ REUS, 23","ELECTRICBIKESTATION",41.4050074,2.134603,114,"C/ REUS, 23","05-Sarrià-StGervasi/25-Sant Gervasi - la Bonanova",8022,24,TRUE,327,1000,TRUE,NA,NA,1756677602,0
328,"C/ ARTESA DE SEGRE, 2","ELECTRICBIKESTATION",41.402988,2.1344691,106,"C/ ARTESA DE SEGRE, 2","05-Sarrià-StGervasi/25-Sant Gervasi - la Bonanova",8022,27,TRUE,328,1000,TRUE,NA,NA,1756677602,0
