id,name,population
28050,Cubas de la Sagra,6642.0
28052,Chinchón,5506.0
28053,Daganzo de Arriba,10520.0
28054,"Escorial, El",16594.0
28057_AM,Fresno de Torote agregacion de municipios,3279.0
28058,Fuenlabrada,192233.0
28059,Fuente el Saz de Jarama,6883.0
28060_AM,Fuentidueña de Tajo agregacion de municipios,5506.0
28061,Galapagar,34712.0
28065,Getafe,183095.0
28066,Griñón,10467.0
28067_AM,Guadalix de la Sierra agregacion de municipios,8167.0
28068,Guadarrama,16747.0
28072,Hoyo de Manzanares,8680.0
28073,Humanes de Madrid,19736.0
28074,Leganés,187762.0
28075,Loeches,8860.0
28079,Madrid,3305408.0
28080,Majadahonda,72034.0
28082,Manzanares el Real,9202.0
28083,Meco,14903.0
28084,Mejorada del Campo,23737.0
28085,Miraflores de la Sierra,6585.0
28086,"Molar, El",9291.0
28087,"Molinos, Los",4563.0
28089,Moraleja de Enmedio,5294.0
28090,Moralzarzal,13573.0
28091,Morata de Tajuña,7924.0
28092,Móstoles,209639.0
28093,Navacerrada,3220.0
28095,Navalagamella,2720.0
28096,Navalcarnero,30695.0
28099_AM,Navas del Rey agregacion de municipios,5556.0
28100,Nuevo Baztán,6630.0
28104,Paracuellos de Jarama,26235.0
28106,Parla,131689.0
28108,Pedrezuela,6226.0
28109,Pelayos de la Presa,2827.0
28110,Perales de Tajuña,3059.0
28113,Pinto,53537.0
28115,Pozuelo de Alarcón,87134.0
28119,Quijorna,3593.0
28123,Rivas-Vaciamadrid,92925.0
28125,Robledo de Chavela,4479.0
28127,"Rozas de Madrid, Las",94862.0
28129,San Agustín del Guadalix,13538.0
28130,San Fernando de Henares,39313.0
28131,San Lorenzo de El Escorial,18454.0
28132,San Martín de la Vega,19853.0
28133,San Martín de Valdeiglesias,8760.0
28134,San Sebastián de los Reyes,90962.0
28137,"Santos de la Humosa, Los",2729.0
28140_AM,Serranillos del Valle agregacion de municipios,6249.0
28141,Sevilla la Nueva,9345.0
28144,Soto del Real,9091.0
28145,Talamanca de Jarama,4123.0
28146,Tielmes,2781.0
28148,Torrejón de Ardoz,132771.0
28149,Torrejón de la Calzada,9549.0
28150,Torrejón de Velasco,4594.0
28151_AM,Torrelaguna agregacion de municipios,5191.0
28152,Torrelodones,24122.0
28154,Torres de la Alameda,7729.0
28160,Valdemorillo,13245.0
28161,Valdemoro,77587.0
28162,Valdeolmos-Alalpardo,4309.0
28164,Valdetorres de Jarama,4696.0
28165,Valdilecha,3079.0
28167,Velilla de San Antonio,12543.0
28168_AM,"Vellón, El agregacion de municipios",2695.0
28169_AM,Venturada agregacion de municipios,3224.0
28170_AM,Villaconejos agregacion de municipios,4824.0
28171,Villa del Prado,6837.0
28172,Villalbilla,15049.0
28174,Villamanta,2643.0
28176,Villanueva de la Cañada,22580.0
28177,Villanueva del Pardillo,17310.0
28178_AM,Villanueva de Perales agregacion de municipios,3113.0
28179_AM,Villar del Olmo agregacion de municipios,5543.0
28180,Villarejo de Salvanés,7552.0
28181,Villaviciosa de Odón,28030.0
28183_AM,Zarzalejo agregacion de municipios,4011.0
28901_AM,Lozoyuela-Navas-Sieteiglesias agregacion de municipios,6257.0
28903,Tres Cantos,48751.0
29001,Alameda,5453.0
29002_AM,Alcaucín agregacion de municipios,6115.0
29005,Algarrobo,6551.0
29007,Alhaurín de la Torre,41868.0
29008,Alhaurín el Grande,26095.0
29009_AM,Almáchar agregacion de municipios,6235.0
29011,Almogía,3859.0
29012,Álora,13336.0
29015_AM,Antequera agregacion de municipios,43831.0
29017,Archidona,8114.0
29018_AM,Ardales agregacion de municipios,3237.0
29020_AM,Arriate agregacion de municipios,4684.0
29023,Benahavís,7829.0
29025,Benalmádena,70204.0
29027_AM,Benamocarra agregacion de municipios,4466.0
29028_AM,Benaoján agregacion de municipios,5505.0
29031_AM,"Burgo, El agregacion de municipios",5512.0
29032,Campillos,8301.0
29038,Cártama,27436.0
29039,Casabermeja,3712.0
29040,Casarabonela,2532.0
29041,Casares,7342.0
29042,Coín,23375.0
29043,Colmenar,3450.0
29045,Cómpeta,3866.0
29046,Cortes de la Frontera,3034.0
29049_AM,Cuevas de San Marcos agregacion de municipios,4969.0
29051,Estepona,71925.0
29053,Frigiliana,3198.0
29054,Fuengirola,82585.0
29055,Fuente de Piedra,2770.0
29056_AM,Gaucín agregacion de municipios,4238.0
29059,Humilladero,3293.0
29067,Málaga,577405.0
29068,Manilva,16849.0
29069,Marbella,147958.0
29070,Mijas,86744.0
29072,Mollina,5341.0
29073_AM,Monda agregacion de municipios,5088.0
29075,Nerja,21018.0
29076_AM,Ojén agregacion de municipios,5543.0
29079,Periana,3159.0
29080,Pizarra,9572.0
29082_AM,Rincón de la Victoria agregacion de municipios,51759.0
29083_AM,Riogordo agregacion de municipios,4149.0
29084,Ronda,33624.0
29086_AM,Sayalonga agregacion de municipios,4769.0
29088,Sierra de Yeguas,3386.0
29089_AM,Teba agregacion de municipios,5671.0
29090_AM,Tolox agregacion de municipios,4293.0
29091,Torrox,18937.0
29094,Vélez-Málaga,82967.0
29095_AM,Villanueva de Algaidas agregacion de municipios,5566.0
29096,Villanueva del Rosario,3374.0
29097,Villanueva del Trabuco,5360.0
29100,Yunquera,2866.0
29901,Torremolinos,68056.0
29902,Villanueva de la Concepción,3277.0
30001,Abanilla,6116.0
30002,Abarán,13066.0
30003,Águilas,35956.0
30005,Alcantarilla,42559.0
30007,Alguazas,9842.0
30008,Alhama de Murcia,22240.0
30009,Archena,19500.0
30010,Beniel,11508.0
30011,Blanca,6608.0
30012,Bullas,11619.0
30013,Calasparra,10133.0
30014_AM,Campos del Río agregacion de municipios,4714.0
30015,Caravaca de la Cruz,25611.0
30016,Cartagena,216365.0
30017,Cehegín,14798.0
30018,Ceutí,12199.0
30019,Cieza,35301.0
30020,Fortuna,10512.0
30021,Fuente Álamo de Murcia,17225.0
30022,Jumilla,26234.0
30023,Librilla,5351.0
30024,Lorca,96238.0
30025,Lorquí,7320.0
30026,Mazarrón,32988.0
30027,Molina de Segura,73498.0
30028,Moratalla,7797.0
30029,Mula,17074.0
30030,Murcia,460349.0
30032,Pliego,3868.0
30033,Puerto Lumbreras,16060.0
30035,San Javier,33645.0
30036,San Pedro del Pinatar,26320.0
30037,Torre-Pacheco,37299.0
30038,"Torres de Cotillas, Las",21837.0
30039_AM,Totana agregacion de municipios,33399.0
30041,"Unión, La",20536.0
30042_AM,Villanueva del Río Segura agregacion de municipios,4629.0
30043,Yecla,35083.0
30901,Santomera,16154.0
30902,"Alcázares, Los",16935.0
31010_AM,Altsasu/Alsasua agregacion de municipios,9278.0
31015,Andosilla,2752.0
31016,Ansoáin/Antsoain,10732.0
31019_AM,Aoiz/Agoitz agregacion de municipios,4937.0
31023,Aranguren,11726.0
31029_AM,"Arcos, Los agregacion de municipios",4005.0
31036_AM,Arróniz agregacion de municipios,4310.0
31038_AM,Artajona agregacion de municipios,4793.0
31041_AM,Ayegui/Aiegi agregacion de municipios,5648.0
31042_AM,Azagra agregacion de municipios,6236.0
31050_AM,Baztan agregacion de municipios,8422.0
31060,Burlada/Burlata,19723.0
31065,Caparroso,2784.0
31067_AM,Carcastillo agregacion de municipios,5423.0
31068_AM,Cascante agregacion de municipios,5439.0
31070,Castejón,4306.0
31072_AM,Cintruénigo agregacion de municipios,10132.0
31076_AM,Cizur agregacion de municipios,6164.0
31077,Corella,8220.0
31078_AM,Cortes agregacion de municipios,5402.0
31084_AM,Etxarri Aranatz agregacion de municipios,5416.0
31086,Valle de Egüés/Eguesibar,21556.0
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),8354.0
31092_AM,Erro agregacion de municipios,4911.0
31097,Estella-Lizarra,13911.0
31098,Esteribar,2790.0
31101_AM,Ezcabarte agregacion de municipios,3005.0
31104_AM,Falces agregacion de municipios,3845.0
31108_AM,Fustiñana agregacion de municipios,4824.0
31122,Huarte/Uharte,7286.0
31138_AM,Lakuntza agregacion de municipios,3861.0
31142_AM,Larraga agregacion de municipios,5958.0
31149_AM,Leitza agregacion de municipios,4418.0
31152_AM,Lerín agregacion de municipios,2895.0
31153_AM,Lesaka agregacion de municipios,4159.0
31157_AM,Lodosa agregacion de municipios,6131.0
31159_AM,Lumbier agregacion de municipios,2834.0
31163,Marcilla,2866.0
31165_AM,Mendavia agregacion de municipios,4654.0
31169,Milagro,3470.0
31176,Murchante,4135.0
31191_AM,Olite/Erriberri agregacion de municipios,6060.0
31201,Pamplona/Iruña,203081.0
31202,Peralta/Azkoien,5965.0
31206_AM,Puente la Reina/Gares agregacion de municipios,4180.0
31208_AM,Ribaforada agregacion de municipios,6198.0
31215,San Adrián,6369.0
31216,Sangüesa/Zangoza,4872.0
31221_AM,Doneztebe/Santesteban agregacion de municipios,5494.0
31227,Tafalla,10582.0
31232,Tudela,37008.0
31249_AM,Valtierra agregacion de municipios,6794.0
31250,Bera,3759.0
31251_AM,Viana agregacion de municipios,4494.0
31254,Villafranca,2907.0
31258,Villava/Atarrabia,10131.0
31260_AM,Valle de Yerri/Deierri agregacion de municipios,5463.0
31901,Barañáin/Barañain,19853.0
31902,Berrioplano/Berriobeiti,7468.0
31903,Berriozar,10723.0
31904_AM,Irurtzun agregacion de municipios,6577.0
31905_AM,Beriáin agregacion de municipios,5645.0
31906_AM,Orkoien agregacion de municipios,6028.0
31907,Zizur Mayor/Zizur Nagusia,15198.0
31908_AM,Lekunberri agregacion de municipios,4977.0
32001_AM,Allariz agregacion de municipios,7766.0
32004_AM,Avión agregacion de municipios,6011.0
32007_AM,Baños de Molgas agregacion de municipios,6594.0
32008,Barbadás,11022.0
32009,"Barco de Valdeorras, O",13384.0
32013_AM,Boborás agregacion de municipios,5740.0
32017_AM,Carballeda de Valdeorras agregacion de municipios,4564.0
32019,"Carballiño, O",13911.0
32020_AM,Cartelle agregacion de municipios,5029.0
32024,Celanova,5652.0
32025_AM,Cenlle agregacion de municipios,2846.0
32026_AM,Coles agregacion de municipios,5458.0
32031_AM,Esgos agregacion de municipios,3096.0
32032,Xinzo de Limia,9621.0
32034_AM,"Gudiña, A agregacion de municipios",2751.0
32042_AM,Lobios agregacion de municipios,5059.0
32043,Maceda,2849.0
32045,Maside,2718.0
32050,Monterrei,2501.0
32051_AM,Muíños agregacion de municipios,4655.0
32053_AM,Oímbra agregacion de municipios,4613.0
32054,Ourense,104596.0
32056_AM,Padrenda agregacion de municipios,4512.0
32058_AM,"Pereiro de Aguiar, O agregacion de municipios",8537.0
32063_AM,"Pobra de Trives, A agregacion de municipios",5366.0
32067_AM,Rairiz de Veiga agregacion de municipios,5184.0
32069,Ribadavia,5005.0
32072,"Rúa, A",4245.0
32075_AM,San Cibrao das Viñas agregacion de municipios,7448.0
32076_AM,San Cristovo de Cea agregacion de municipios,5780.0
32081_AM,Toén agregacion de municipios,3695.0
32085,Verín,13644.0
32086,Viana do Bolo,2787.0
32088_AM,Vilamartín de Valdeorras agregacion de municipios,3143.0
32091_AM,Vilardevós agregacion de municipios,5441.0
33001_AM,Allande agregacion de municipios,4446.0
33002,Aller,10346.0
33004,Avilés,76874.0
33006_AM,Bimenes agregacion de municipios,4099.0
33007_AM,Boal agregacion de municipios,3417.0
33008_AM,Cabrales agregacion de municipios,6151.0
33011,Cangas del Narcea,11966.0
33012,Cangas de Onís,6195.0
33014,Carreño,10288.0
33015_AM,Caso agregacion de municipios,3460.0
33016,Castrillón,22299.0
33017,Castropol,3335.0
33018,Coaña,3312.0
33019_AM,Colunga agregacion de municipios,3743.0
33020_AM,Corvera de Asturias agregacion de municipios,16615.0
33021,Cudillero,4968.0
33023,"Franco, El",3780.0
33024,Gijón,268896.0
33025,Gozón,10412.0
33026_AM,Grado agregacion de municipios,11521.0
33031,Langreo,38683.0
33032,Laviana,12754.0
33033,Lena,10596.0
33034,Valdés,11281.0
33035,Llanera,13790.0
33036,Llanes,13611.0
33037,Mieres,37026.0
33038,Morcín,2543.0
33040,Nava,5264.0
33041,Navia,8302.0
33042,Noreña,5113.0
33044,Oviedo,217552.0
33045,Parres,5292.0
33049,Piloña,6921.0
33051_AM,Pravia agregacion de municipios,9903.0
33056,Ribadesella,5686.0
33057_AM,Ribera de Arriba agregacion de municipios,3964.0
33059,Salas,4878.0
33060,San Martín del Rey Aurelio,15665.0
33066,Siero,51608.0
33069_AM,Soto del Barco agregacion de municipios,5771.0
33070,Tapia de Casariego,3683.0
33072_AM,Teverga agregacion de municipios,6184.0
33073,Tineo,9096.0
33074_AM,Vegadeo agregacion de municipios,5634.0
33076,Villaviciosa,14869.0
34004_AM,Aguilar de Campoo agregacion de municipios,7225.0
34017_AM,Astudillo agregacion de municipios,5003.0
34022_AM,Baltanás agregacion de municipios,4815.0
34023,Venta de Baños,6399.0
34047_AM,Carrión de los Condes agregacion de municipios,4885.0
34056_AM,Cervera de Pisuerga agregacion de municipios,5270.0
34069_AM,Dueñas agregacion de municipios,4882.0
34079_AM,Grijota agregacion de municipios,6143.0
34080,Guardo,5786.0
34083_AM,Herrera de Pisuerga agregacion de municipios,4829.0
34120,Palencia,77090.0
34123_AM,Paredes de Nava agregacion de municipios,4566.0
34157,Saldaña,2950.0
34171_AM,Santibáñez de la Peña agregacion de municipios,4695.0
34218_AM,Villaluenga de la Vega agregacion de municipios,2701.0
34225,Villamuriel de Cerrato,6470.0
34232_AM,Villarramiel agregacion de municipios,5414.0
35001,Agaete,5695.0
35002,Agüimes,32105.0
35003_AM,Antigua agregacion de municipios,13545.0
35004,Arrecife,64497.0
35006,Arucas,38535.0
35008,Firgas,7513.0
35009,Gáldar,24455.0
35010,Haría,5365.0
35011,Ingenio,31887.0
35012,Mogán,20572.0
35013,Moya,7833.0
35014,"Oliva, La",27768.0
35015,Pájara,21014.0
35016,"Palmas de Gran Canaria, Las",378675.0
35017,Puerto del Rosario,41786.0
35018,San Bartolomé,19058.0
35019,San Bartolomé de Tirajana,53066.0
35020,"Aldea de San Nicolás, La",7516.0
35021,Santa Brígida,18297.0
35022,Santa Lucía de Tirajana,73573.0
35023,Santa María de Guía de Gran Canaria,13871.0
35024,Teguise,23044.0
35025_AM,Tejeda agregacion de municipios,2911.0
35026,Telde,102769.0
35027,Teror,12634.0
35028,Tías,20801.0
35029,Tinajo,6447.0
35030,Tuineje,15549.0
35031,Valsequillo de Gran Canaria,9382.0
35032,Valleseco,3754.0
35033,Vega de San Mateo,7645.0
35034,Yaiza,16977.0
36001,Arbo,2599.0
36002,Barro,3622.0
36003,Baiona,12286.0
36004,Bueu,11987.0
36005,Caldas de Reis,9788.0
36006,Cambados,13673.0
36008,Cangas,26708.0
36009_AM,"Cañiza, A agregacion de municipios",7076.0
36010,Catoira,3316.0
36013_AM,Covelo agregacion de municipios,4049.0
36015,Cuntis,4643.0
36017,"Estrada, A",20261.0
36018_AM,Forcarei agregacion de municipios,5678.0
36021,Gondomar,14920.0
36022,"Grove, O",10699.0
36023,"Guarda, A",9991.0
36024,Lalín,20199.0
36026,Marín,24248.0
36027,Meaño,5314.0
36028,Meis,4796.0
36029,Moaña,19496.0
36030_AM,Mondariz agregacion de municipios,5069.0
36032,Moraña,4121.0
36033,Mos,15190.0
36034,"Neves, As",3770.0
36035,Nigrán,18005.0
36036,Oia,3104.0
36037,Pazos de Borbén,2975.0
36038,Pontevedra,83114.0
36039,"Porriño, O",20212.0
36040,Portas,2860.0
36041,Poio,17230.0
36042,Ponteareas,22942.0
36043,Ponte Caldelas,5548.0
36044,Pontecesures,3081.0
36045,Redondela,29192.0
36046,Ribadumia,5157.0
36047_AM,Rodeiro agregacion de municipios,5646.0
36048,"Rosal, O",6376.0
36049,Salceda de Caselas,9249.0
36050,Salvaterra de Miño,10048.0
36051,Sanxenxo,17635.0
36052,Silleda,8845.0
36053,Soutomaior,7482.0
36054,Tomiño,13730.0
36055,Tui,17398.0
36056,Valga,5768.0
36057,Vigo,293837.0
36058,Vilaboa,5955.0
36059,Vila de Cruces,5097.0
36060,Vilagarcía de Arousa,37545.0
36061,Vilanova de Arousa,10306.0
36901,"Illa de Arousa, A",4951.0
36902_AM,Cerdedo-Cotobade agregacion de municipios,7488.0
37008,Alba de Tormes,5159.0
37010_AM,"Alberca, La agregacion de municipios",5092.0
37014_AM,Aldeadávila de la Ribera agregacion de municipios,4824.0
37023_AM,Aldeatejada agregacion de municipios,3425.0
37046_AM,Béjar agregacion de municipios,13143.0
37067_AM,Cabrerizos agregacion de municipios,6701.0
37069_AM,Calvarrasa de Abajo agregacion de municipios,6329.0
37073_AM,Calzada de Valdunciel agregacion de municipios,5417.0
37085,Carbajosa de la Sagrada,7368.0
37092,Castellanos de Moriscos,2809.0
37103_AM,Cespedosa de Tormes agregacion de municipios,5496.0
37107,Ciudad Rodrigo,12065.0
37117_AM,Doñinos de Salamanca agregacion de municipios,3764.0
37135_AM,"Fuente de San Esteban, La agregacion de municipios",5008.0
37136_AM,Fuenteguinaldo agregacion de municipios,4610.0
37140_AM,Fuentes de Oñoro agregacion de municipios,4963.0
37142_AM,Galindo y Perahuy agregacion de municipios,5532.0
37156,Guijuelo,5550.0
37170_AM,Ledesma agregacion de municipios,5255.0
37172_AM,Linares de Riofrío agregacion de municipios,5162.0
37173_AM,Lumbrales agregacion de municipios,4730.0
37174_AM,Macotera agregacion de municipios,4760.0
37202_AM,Monterrubio de Armuña agregacion de municipios,3001.0
37246,Peñaranda de Bracamonte,6123.0
37274,Salamanca,143269.0
37294,Santa Marta de Tormes,14646.0
37313_AM,Sotoserrano agregacion de municipios,5423.0
37322,Terradillos,3096.0
37354,Villamayor,7371.0
37362,Villares de la Reina,6491.0
37374_AM,Villoria agregacion de municipios,5946.0
37376_AM,Vitigudino agregacion de municipios,4810.0
38001,Adeje,48733.0
38004,Arafo,5604.0
38005,Arico,8234.0
38006,Arona,82563.0
38008,Breña Alta,7196.0
38009,Breña Baja,5866.0
38010,Buenavista del Norte,4766.0
38011,Candelaria,28463.0
38012,Fasnia,2807.0
38013_AM,Frontera agregacion de municipios,6214.0
38015,Garachico,4895.0
38017,Granadilla de Abona,51850.0
38018,"Guancha, La",5553.0
38019,Guía de Isora,21827.0
38020,Güímar,21000.0
38021_AM,Hermigua agregacion de municipios,2866.0
38022,Icod de los Vinos,23310.0
38023,San Cristóbal de La Laguna,158010.0
38024,"Llanos de Aridane, Los",20648.0
38025,"Matanza de Acentejo, La",9114.0
38026,"Orotava, La",42219.0
38027,"Paso, El",7745.0
38028,Puerto de la Cruz,30179.0
38029_AM,Puntagorda agregacion de municipios,5968.0
38030,Puntallana,2549.0
38031,"Realejos, Los",36824.0
38032,"Rosario, El",17590.0
38033,San Andrés y Sauces,4213.0
38034,San Juan de la Rambla,4854.0
38035_AM,San Miguel de Abona agregacion de municipios,23661.0
38036_AM,San Sebastián de la Gomera agregacion de municipios,11308.0
38037,Santa Cruz de la Palma,15446.0
38038,Santa Cruz de Tenerife,208563.0
38039,Santa Úrsula,14987.0
38040,Santiago del Teide,11115.0
38041,"Sauzal, El",8918.0
38042,"Silos, Los",4692.0
38043,Tacoronte,24346.0
38044,"Tanque, El",2829.0
38045,Tazacorte,4558.0
38046,Tegueste,11326.0
38047,Tijarafe,2560.0
38048,Valverde,5084.0
38049,Valle Gran Rey,4643.0
38050,Vallehermoso,2917.0
38051,"Victoria de Acentejo, La",9161.0
38053_AM,Villa de Mazo agregacion de municipios,6631.0
39001_AM,Alfoz de Lloredo agregacion de municipios,6225.0
39002,Ampuero,4368.0
39006_AM,Arnuero agregacion de municipios,3978.0
39008,"Astillero, El",18116.0
39009_AM,Bárcena de Cicero agregacion de municipios,5161.0
39012,Cabezón de la Sal,8273.0
39016,Camargo,30497.0
39018,Cartes,5750.0
39019_AM,Castañeda agregacion de municipios,5197.0
39020,Castro-Urdiales,32975.0
39023,Colindres,8504.0
39025,"Corrales de Buelna, Los",10703.0
39026_AM,Corvera de Toranzo agregacion de municipios,5582.0
39027_AM,Campoo de Enmedio agregacion de municipios,5296.0
39028,Entrambasaguas,5357.0
39030_AM,Guriezo agregacion de municipios,2686.0
39035,Laredo,10996.0
39037_AM,Liérganes agregacion de municipios,4434.0
39038_AM,Limpias agregacion de municipios,3177.0
39040,Marina de Cudeyo,5186.0
39041_AM,Mazcuerras agregacion de municipios,5762.0
39042,Medio Cudeyo,7606.0
39043_AM,Meruelo agregacion de municipios,4866.0
39044,Miengo,5059.0
39047,Noja,2650.0
39052,Piélagos,26035.0
39054,Polanco,5978.0
39055_AM,Potes agregacion de municipios,5228.0
39056_AM,Puente Viesgo agregacion de municipios,5257.0
39057_AM,Ramales de la Victoria agregacion de municipios,3873.0
39059,Reinosa,8810.0
39060,Reocín,8382.0
39061,Ribamontán al Mar,4629.0
39062_AM,Ribamontán al Monte agregacion de municipios,4511.0
39073,Santa Cruz de Bezana,13292.0
39074,Santa María de Cayón,9205.0
39075,Santander,172221.0
39076,Santillana del Mar,4231.0
39078_AM,Santiurde de Toranzo agregacion de municipios,4851.0
39079,Santoña,11011.0
39080,San Vicente de la Barquera,4073.0
39082_AM,Selaya agregacion de municipios,5862.0
39085,Suances,9026.0
39087,Torrelavega,51237.0
39091_AM,Valdáliga agregacion de municipios,5722.0
39094_AM,Valderredible agregacion de municipios,3136.0
39095,Val de San Vicente,2786.0
39099,Villaescusa,3958.0
39102,Voto,2789.0
40032_AM,Boceguillas agregacion de municipios,4575.0
40040_AM,Cantalejo agregacion de municipios,5413.0
40041_AM,Cantimpalos agregacion de municipios,4901.0
40043,Carbonero el Mayor,2502.0
40057_AM,Coca agregacion de municipios,4241.0
40063,Cuéllar,9620.0
40076,"Espinar, El",9476.0
40094_AM,Garcillán agregacion de municipios,2657.0
40101_AM,Hontanares de Eresma agregacion de municipios,5178.0
40112_AM,"Lastrilla, La agregacion de municipios",6426.0
40138_AM,Nava de la Asunción agregacion de municipios,5034.0
40141_AM,Navalmanzano agregacion de municipios,4990.0
40145_AM,Navas de Oro agregacion de municipios,6116.0
40149_AM,Olombrada agregacion de municipios,4503.0
40155,Palazuelos de Eresma,5597.0
40170_AM,Riaza agregacion de municipios,4802.0
40181,Real Sitio de San Ildefonso,5237.0
40194,Segovia,51258.0
40225_AM,Villacastín agregacion de municipios,5574.0
40906_AM,San Cristóbal de Segovia agregacion de municipios,5563.0
41003,Albaida del Aljarafe,3221.0
41004,Alcalá de Guadaíra,75546.0
41005,Alcalá del Río,12264.0
41006,Alcolea del Río,3348.0
41007,"Algaba, La",16484.0
41010,Almensilla,6287.0
41011,Arahal,19497.0
41012,Aznalcázar,4614.0
41013,Aznalcóllar,6060.0
41014,Badolatosa,3099.0
41015,Benacazón,7322.0
41016,Bollullos de la Mitación,11099.0
41017,Bormujos,22390.0
41018,Brenes,12581.0
41019,Burguillos,6902.0
41020,"Cabezas de San Juan, Las",16335.0
41021,Camas,27490.0
41022,"Campana, La",5228.0
41023,Cantillana,10755.0
41024,Carmona,29123.0
41025_AM,Carrión de los Céspedes agregacion de municipios,3220.0
41026,Casariche,5384.0
41027,Castilblanco de los Arroyos,5059.0
41028,Castilleja de Guzmán,2860.0
41029,Castilleja de la Cuesta,17366.0
41032_AM,Cazalla de la Sierra agregacion de municipios,6790.0
41033_AM,Constantina agregacion de municipios,7402.0
41034,Coria del Río,30774.0
41036,"Coronil, El",4699.0
41037,"Corrales, Los",3985.0
41038,Dos Hermanas,136250.0
41039,Écija,39838.0
41040,Espartinas,16048.0
41041_AM,Estepa agregacion de municipios,13334.0
41042,Fuentes de Andalucía,7160.0
41044,Gelves,10295.0
41045,Gerena,7740.0
41046_AM,Gilena agregacion de municipios,5731.0
41047,Gines,13529.0
41048_AM,Guadalcanal agregacion de municipios,4912.0
41049,Guillena,13054.0
41050,Herrera,6504.0
41051,Huévar del Aljarafe,3129.0
41052,Lantejuela,3856.0
41053,Lebrija,27616.0
41055,Lora del Río,18578.0
41056,"Luisiana, La",4587.0
41058,Mairena del Alcor,23893.0
41059,Mairena del Aljarafe,46895.0
41060,Marchena,19317.0
41061,Marinaleda,2618.0
41062,Martín de la Jara,2663.0
41063,"Molares, Los",3563.0
41064,Montellano,7014.0
41065_AM,Morón de la Frontera agregacion de municipios,28823.0
41067,Olivares,9452.0
41068,Osuna,17594.0
41069,"Palacios y Villafranca, Los",38678.0
41070,Palomares del Río,9020.0
41071,Paradas,6850.0
41072,Pedrera,5147.0
41074,Peñaflor,3648.0
41075,Pilas,13856.0
41076_AM,Pruna agregacion de municipios,4933.0
41077,"Puebla de Cazalla, La",10896.0
41078,"Puebla de los Infantes, La",2999.0
41079,"Puebla del Río, La",11873.0
41080_AM,"Real de la Jara, El agregacion de municipios",6899.0
41081,"Rinconada, La",39204.0
41082,"Roda de Andalucía, La",4223.0
41084,"Rubio, El",3376.0
41085,Salteras,5646.0
41086,San Juan de Aznalfarache,22088.0
41087,Sanlúcar la Mayor,14026.0
41089,Santiponce,8491.0
41090,"Saucejo, El",4247.0
41091,Sevilla,684234.0
41092,Tocina,9508.0
41093,Tomares,25370.0
41094,Umbrete,9086.0
41095,Utrera,51145.0
41096,Valencina de la Concepción,7894.0
41097,Villamanrique de la Condesa,4531.0
41098,Villanueva del Ariscal,6673.0
41099,Villanueva del Río y Minas,4892.0
41101,Villaverde del Río,7811.0
41102,"Viso del Alcor, El",19251.0
41901,Cañada Rosal,3347.0
41902,Isla Mayor,5826.0
41903,"Cuervo de Sevilla, El",8667.0
41904,"Palmar de Troya, El",2340.0
42004_AM,Ágreda agregacion de municipios,3148.0
42020,Almazán,5411.0
42025_AM,Arcos de Jalón agregacion de municipios,4888.0
42035_AM,Berlanga de Duero agregacion de municipios,4919.0
42043_AM,Burgo de Osma-Ciudad de Osma agregacion de municipios,5395.0
42069_AM,Covaleda agregacion de municipios,4766.0
42094_AM,Garray agregacion de municipios,4717.0
42095,Golmayo,2844.0
42129_AM,Navaleno agregacion de municipios,2510.0
42134,Ólvega,3668.0
42162,San Esteban de Gormaz,2948.0
42164_AM,San Leonardo de Yagüe agregacion de municipios,3838.0
42173,Soria,39695.0
43002,Albinyana,2504.0
43004,Alcanar,9579.0
43005,Alcover,5185.0
43007_AM,"Aleixar, L' agregacion de municipios",5825.0
43009_AM,Alforja agregacion de municipios,5185.0
43012,Altafulla,5512.0
43013,"Ametlla de Mar, L'",7131.0
43014,Amposta,21317.0
43016,"Arboç, L'",5625.0
43019_AM,Ascó agregacion de municipios,5597.0
43020_AM,Banyeres del Penedès agregacion de municipios,5583.0
43026_AM,Benissanet agregacion de municipios,6086.0
43028,"Bisbal del Penedès, La",3830.0
43037,Calafell,28463.0
43038_AM,Cambrils agregacion de municipios,37257.0
43042_AM,Castellvell del Camp agregacion de municipios,4195.0
43043_AM,"Catllar, El agregacion de municipios",6468.0
43044,"Sénia, La",5530.0
43047,Constantí,6724.0
43050,Creixell,3912.0
43051,Cunit,14081.0
43052_AM,Xerta agregacion de municipios,5566.0
43054_AM,"Espluga de Francolí, L' agregacion de municipios",5295.0
43055_AM,Falset agregacion de municipios,5113.0
43060_AM,Flix agregacion de municipios,5457.0
43064_AM,Gandesa agregacion de municipios,4977.0
43078_AM,Masdenverge agregacion de municipios,3409.0
43086,Montblanc,7433.0
43088_AM,Montbrió del Camp agregacion de municipios,5089.0
43090_AM,"Montmell, El agregacion de municipios",5040.0
43092,Mont-roig del Camp,12689.0
43093,Móra d'Ebre,5585.0
43094_AM,Móra la Nova agregacion de municipios,5429.0
43095_AM,"Morell, El agregacion de municipios",5007.0
43100,"Pallaresos, Els",4872.0
43104,"Perelló, El",2846.0
43108_AM,"Pla de Santa Maria, El agregacion de municipios",4871.0
43109,"Pobla de Mafumet, La",4025.0
43111,"Pobla de Montornès, La",2999.0
43123,Reus,106084.0
43126_AM,"Riera de Gaià, La agregacion de municipios",8732.0
